,Periodo,1.Dólar observado,year,mes,dia
4996,1996-04-13,,1996,04,13
4997,1996-04-14,,1996,04,14
4998,1996-04-15,407.71,1996,04,15
4999,1996-04-16,407.17,1996,04,16
5000,1996-04-17,407.27,1996,04,17
5001,1996-04-18,407.05,1996,04,18
5002,1996-04-19,406.62,1996,04,19
5003,1996-04-20,,1996,04,20
5004,1996-04-21,,1996,04,21
5005,1996-04-22,406.97,1996,04,22
5006,1996-04-23,408.39,1996,04,23
5007,1996-04-24,407.31,1996,04,24
5008,1996-04-25,407.28,1996,04,25
5009,1996-04-26,406.86,1996,04,26
5010,1996-04-27,,1996,04,27
5011,1996-04-28,,1996,04,28
5012,1996-04-29,406.38,1996,04,29
5013,1996-04-30,406.81,1996,04,30
5014,1996-05-01,,1996,05,01
5015,1996-05-02,407.28,1996,05,02
5016,1996-05-03,407.11,1996,05,03
5017,1996-05-04,,1996,05,04
5018,1996-05-05,,1996,05,05
5019,1996-05-06,406.57,1996,05,06
5020,1996-05-07,404.73,1996,05,07
5021,1996-05-08,404.01,1996,05,08
5022,1996-05-09,403.89,1996,05,09
5023,1996-05-10,402.25,1996,05,10
5024,1996-05-11,,1996,05,11
5025,1996-05-12,,1996,05,12
5026,1996-05-13,402.71,1996,05,13
5027,1996-05-14,403.06,1996,05,14
5028,1996-05-15,404.05,1996,05,15
5029,1996-05-16,405.03,1996,05,16
5030,1996-05-17,406.5,1996,05,17
5031,1996-05-18,,1996,05,18
5032,1996-05-19,,1996,05,19
5033,1996-05-20,408.93,1996,05,20
5034,1996-05-21,,1996,05,21
5035,1996-05-22,409.31,1996,05,22
5036,1996-05-23,407.46,1996,05,23
5037,1996-05-24,406.59,1996,05,24
5038,1996-05-25,,1996,05,25
5039,1996-05-26,,1996,05,26
5040,1996-05-27,407.88,1996,05,27
5041,1996-05-28,408.07,1996,05,28
5042,1996-05-29,408.95,1996,05,29
5043,1996-05-30,408.74,1996,05,30
5044,1996-05-31,407.72,1996,05,31
5045,1996-06-01,,1996,06,01
5046,1996-06-02,,1996,06,02
5047,1996-06-03,408.93,1996,06,03
5048,1996-06-04,408.61,1996,06,04
5049,1996-06-05,409.93,1996,06,05
5050,1996-06-06,,1996,06,06
5051,1996-06-07,411.93,1996,06,07
5052,1996-06-08,,1996,06,08
5053,1996-06-09,,1996,06,09
5054,1996-06-10,410.55,1996,06,10
5055,1996-06-11,410.14,1996,06,11
5056,1996-06-12,409.93,1996,06,12
5057,1996-06-13,410.07,1996,06,13
5058,1996-06-14,409.69,1996,06,14
5059,1996-06-15,,1996,06,15
5060,1996-06-16,,1996,06,16
5061,1996-06-17,409.14,1996,06,17
5062,1996-06-18,410.32,1996,06,18
5063,1996-06-19,409.17,1996,06,19
5064,1996-06-20,408.4,1996,06,20
5065,1996-06-21,408.93,1996,06,21
5066,1996-06-22,,1996,06,22
5067,1996-06-23,,1996,06,23
5068,1996-06-24,409.7,1996,06,24
5069,1996-06-25,410.99,1996,06,25
5070,1996-06-26,410.63,1996,06,26
5071,1996-06-27,410.35,1996,06,27
5072,1996-06-28,409.68,1996,06,28
5073,1996-06-29,,1996,06,29
5074,1996-06-30,,1996,06,30
5075,1996-07-01,410.73,1996,07,01
5076,1996-07-02,410.77,1996,07,02
5077,1996-07-03,411.6,1996,07,03
5078,1996-07-04,411.34,1996,07,04
5079,1996-07-05,411.11,1996,07,05
5080,1996-07-06,,1996,07,06
5081,1996-07-07,,1996,07,07
5082,1996-07-08,411.85,1996,07,08
5083,1996-07-09,412.03,1996,07,09
5084,1996-07-10,411.55,1996,07,10
5085,1996-07-11,411.29,1996,07,11
5086,1996-07-12,411.13,1996,07,12
5087,1996-07-13,,1996,07,13
5088,1996-07-14,,1996,07,14
5089,1996-07-15,411.4,1996,07,15
5090,1996-07-16,411.35,1996,07,16
5091,1996-07-17,409.59,1996,07,17
5092,1996-07-18,408.8,1996,07,18
5093,1996-07-19,409.41,1996,07,19
5094,1996-07-20,,1996,07,20
5095,1996-07-21,,1996,07,21
5096,1996-07-22,410.55,1996,07,22
5097,1996-07-23,410.29,1996,07,23
5098,1996-07-24,410.43,1996,07,24
5099,1996-07-25,409.92,1996,07,25
5100,1996-07-26,409.83,1996,07,26
5101,1996-07-27,,1996,07,27
5102,1996-07-28,,1996,07,28
5103,1996-07-29,410.3,1996,07,29
5104,1996-07-30,410.63,1996,07,30
5105,1996-07-31,410.73,1996,07,31
5106,1996-08-01,411.0,1996,08,01
5107,1996-08-02,411.59,1996,08,02
5108,1996-08-03,,1996,08,03
5109,1996-08-04,,1996,08,04
5110,1996-08-05,412.6,1996,08,05
5111,1996-08-06,412.78,1996,08,06
5112,1996-08-07,412.39,1996,08,07
5113,1996-08-08,411.57,1996,08,08
5114,1996-08-09,411.21,1996,08,09
5115,1996-08-10,,1996,08,10
5116,1996-08-11,,1996,08,11
5117,1996-08-12,411.1,1996,08,12
5118,1996-08-13,410.5,1996,08,13
5119,1996-08-14,410.77,1996,08,14
5120,1996-08-15,,1996,08,15
5121,1996-08-16,410.12,1996,08,16
5122,1996-08-17,,1996,08,17
5123,1996-08-18,,1996,08,18
5124,1996-08-19,411.18,1996,08,19
5125,1996-08-20,410.26,1996,08,20
5126,1996-08-21,410.63,1996,08,21
5127,1996-08-22,410.84,1996,08,22
5128,1996-08-23,410.8,1996,08,23
5129,1996-08-24,,1996,08,24
5130,1996-08-25,,1996,08,25
5131,1996-08-26,410.91,1996,08,26
5132,1996-08-27,410.61,1996,08,27
5133,1996-08-28,410.68,1996,08,28
5134,1996-08-29,410.78,1996,08,29
5135,1996-08-30,410.79,1996,08,30
5136,1996-08-31,,1996,08,31
5137,1996-09-01,,1996,09,01
5138,1996-09-02,411.07,1996,09,02
5139,1996-09-03,411.42,1996,09,03
5140,1996-09-04,411.91,1996,09,04
5141,1996-09-05,412.25,1996,09,05
5142,1996-09-06,411.59,1996,09,06
5143,1996-09-07,,1996,09,07
5144,1996-09-08,,1996,09,08
5145,1996-09-09,411.92,1996,09,09
5146,1996-09-10,411.42,1996,09,10
5147,1996-09-11,,1996,09,11
5148,1996-09-12,412.14,1996,09,12
5149,1996-09-13,412.21,1996,09,13
5150,1996-09-14,,1996,09,14
5151,1996-09-15,,1996,09,15
5152,1996-09-16,411.69,1996,09,16
5153,1996-09-17,411.39,1996,09,17
5154,1996-09-18,,1996,09,18
5155,1996-09-19,,1996,09,19
5156,1996-09-20,411.59,1996,09,20
5157,1996-09-21,,1996,09,21
5158,1996-09-22,,1996,09,22
5159,1996-09-23,411.76,1996,09,23
5160,1996-09-24,411.8,1996,09,24
5161,1996-09-25,412.14,1996,09,25
5162,1996-09-26,411.94,1996,09,26
5163,1996-09-27,411.98,1996,09,27
5164,1996-09-28,,1996,09,28
5165,1996-09-29,,1996,09,29
5166,1996-09-30,412.98,1996,09,30
5167,1996-10-01,413.25,1996,10,01
5168,1996-10-02,413.22,1996,10,02
5169,1996-10-03,413.63,1996,10,03
5170,1996-10-04,413.59,1996,10,04
5171,1996-10-05,,1996,10,05
5172,1996-10-06,,1996,10,06
5173,1996-10-07,413.4,1996,10,07
5174,1996-10-08,413.32,1996,10,08
5175,1996-10-09,413.36,1996,10,09
5176,1996-10-10,413.47,1996,10,10
5177,1996-10-11,413.19,1996,10,11
5178,1996-10-12,,1996,10,12
5179,1996-10-13,,1996,10,13
5180,1996-10-14,413.68,1996,10,14
5181,1996-10-15,413.89,1996,10,15
5182,1996-10-16,415.34,1996,10,16
5183,1996-10-17,415.46,1996,10,17
5184,1996-10-18,415.47,1996,10,18
5185,1996-10-19,,1996,10,19
5186,1996-10-20,,1996,10,20
5187,1996-10-21,416.52,1996,10,21
5188,1996-10-22,416.91,1996,10,22
5189,1996-10-23,417.13,1996,10,23
5190,1996-10-24,417.16,1996,10,24
5191,1996-10-25,418.32,1996,10,25
5192,1996-10-26,,1996,10,26
5193,1996-10-27,,1996,10,27
5194,1996-10-28,418.01,1996,10,28
5195,1996-10-29,419.47,1996,10,29
5196,1996-10-30,419.28,1996,10,30
5197,1996-10-31,420.64,1996,10,31
5198,1996-11-01,,1996,11,01
5199,1996-11-02,,1996,11,02
5200,1996-11-03,,1996,11,03
5201,1996-11-04,421.21,1996,11,04
5202,1996-11-05,421.11,1996,11,05
5203,1996-11-06,420.84,1996,11,06
5204,1996-11-07,420.51,1996,11,07
5205,1996-11-08,417.95,1996,11,08
5206,1996-11-09,,1996,11,09
5207,1996-11-10,,1996,11,10
5208,1996-11-11,419.31,1996,11,11
5209,1996-11-12,418.73,1996,11,12
5210,1996-11-13,419.17,1996,11,13
5211,1996-11-14,419.23,1996,11,14
5212,1996-11-15,419.11,1996,11,15
5213,1996-11-16,,1996,11,16
5214,1996-11-17,,1996,11,17
5215,1996-11-18,418.99,1996,11,18
5216,1996-11-19,419.66,1996,11,19
5217,1996-11-20,420.26,1996,11,20
5218,1996-11-21,420.06,1996,11,21
5219,1996-11-22,420.58,1996,11,22
5220,1996-11-23,,1996,11,23
5221,1996-11-24,,1996,11,24
5222,1996-11-25,421.18,1996,11,25
5223,1996-11-26,421.67,1996,11,26
5224,1996-11-27,420.37,1996,11,27
5225,1996-11-28,420.03,1996,11,28
5226,1996-11-29,420.63,1996,11,29
5227,1996-11-30,,1996,11,30
5228,1996-12-01,,1996,12,01
5229,1996-12-02,421.19,1996,12,02
5230,1996-12-03,421.5,1996,12,03
5231,1996-12-04,423.09,1996,12,04
5232,1996-12-05,422.46,1996,12,05
5233,1996-12-06,421.22,1996,12,06
5234,1996-12-07,,1996,12,07
5235,1996-12-08,,1996,12,08
5236,1996-12-09,419.71,1996,12,09
5237,1996-12-10,420.98,1996,12,10
5238,1996-12-11,421.38,1996,12,11
5239,1996-12-12,421.74,1996,12,12
5240,1996-12-13,422.94,1996,12,13
5241,1996-12-14,,1996,12,14
5242,1996-12-15,,1996,12,15
5243,1996-12-16,422.75,1996,12,16
5244,1996-12-17,422.93,1996,12,17
5245,1996-12-18,422.85,1996,12,18
5246,1996-12-19,422.76,1996,12,19
5247,1996-12-20,422.75,1996,12,20
5248,1996-12-21,,1996,12,21
5249,1996-12-22,,1996,12,22
5250,1996-12-23,423.17,1996,12,23
5251,1996-12-24,423.12,1996,12,24
5252,1996-12-25,,1996,12,25
5253,1996-12-26,423.1,1996,12,26
5254,1996-12-27,423.59,1996,12,27
5255,1996-12-28,,1996,12,28
5256,1996-12-29,,1996,12,29
5257,1996-12-30,424.97,1996,12,30
5258,1996-12-31,,1996,12,31
