,Periodo,1.Dólar observado,year,mes,dia
8181,2005-01-01,,2005,01,01
8182,2005-01-02,,2005,01,02
8183,2005-01-03,557.4,2005,01,03
8184,2005-01-04,560.3,2005,01,04
8185,2005-01-05,568.95,2005,01,05
8186,2005-01-06,571.32,2005,01,06
8187,2005-01-07,569.37,2005,01,07
8188,2005-01-08,,2005,01,08
8189,2005-01-09,,2005,01,09
8190,2005-01-10,567.95,2005,01,10
8191,2005-01-11,567.1,2005,01,11
8192,2005-01-12,567.53,2005,01,12
8193,2005-01-13,568.71,2005,01,13
8194,2005-01-14,567.05,2005,01,14
8195,2005-01-15,,2005,01,15
8196,2005-01-16,,2005,01,16
8197,2005-01-17,571.51,2005,01,17
8198,2005-01-18,574.63,2005,01,18
8199,2005-01-19,580.4,2005,01,19
8200,2005-01-20,580.09,2005,01,20
8201,2005-01-21,584.22,2005,01,21
8202,2005-01-22,,2005,01,22
8203,2005-01-23,,2005,01,23
8204,2005-01-24,580.45,2005,01,24
8205,2005-01-25,577.96,2005,01,25
8206,2005-01-26,584.92,2005,01,26
8207,2005-01-27,584.64,2005,01,27
8208,2005-01-28,585.83,2005,01,28
8209,2005-01-29,,2005,01,29
8210,2005-01-30,,2005,01,30
8211,2005-01-31,586.18,2005,01,31
8212,2005-02-01,585.4,2005,02,01
8213,2005-02-02,583.84,2005,02,02
8214,2005-02-03,582.55,2005,02,03
8215,2005-02-04,577.33,2005,02,04
8216,2005-02-05,,2005,02,05
8217,2005-02-06,,2005,02,06
8218,2005-02-07,575.69,2005,02,07
8219,2005-02-08,576.84,2005,02,08
8220,2005-02-09,579.35,2005,02,09
8221,2005-02-10,580.29,2005,02,10
8222,2005-02-11,575.35,2005,02,11
8223,2005-02-12,,2005,02,12
8224,2005-02-13,,2005,02,13
8225,2005-02-14,572.18,2005,02,14
8226,2005-02-15,569.55,2005,02,15
8227,2005-02-16,567.82,2005,02,16
8228,2005-02-17,569.35,2005,02,17
8229,2005-02-18,566.49,2005,02,18
8230,2005-02-19,,2005,02,19
8231,2005-02-20,,2005,02,20
8232,2005-02-21,566.41,2005,02,21
8233,2005-02-22,566.18,2005,02,22
8234,2005-02-23,563.22,2005,02,23
8235,2005-02-24,566.82,2005,02,24
8236,2005-02-25,569.5,2005,02,25
8237,2005-02-26,,2005,02,26
8238,2005-02-27,,2005,02,27
8239,2005-02-28,577.52,2005,02,28
8240,2005-03-01,573.55,2005,03,01
8241,2005-03-02,578.6,2005,03,02
8242,2005-03-03,587.08,2005,03,03
8243,2005-03-04,586.51,2005,03,04
8244,2005-03-05,,2005,03,05
8245,2005-03-06,,2005,03,06
8246,2005-03-07,587.75,2005,03,07
8247,2005-03-08,585.6,2005,03,08
8248,2005-03-09,585.71,2005,03,09
8249,2005-03-10,589.68,2005,03,10
8250,2005-03-11,588.19,2005,03,11
8251,2005-03-12,,2005,03,12
8252,2005-03-13,,2005,03,13
8253,2005-03-14,584.27,2005,03,14
8254,2005-03-15,588.72,2005,03,15
8255,2005-03-16,590.16,2005,03,16
8256,2005-03-17,591.69,2005,03,17
8257,2005-03-18,590.87,2005,03,18
8258,2005-03-19,,2005,03,19
8259,2005-03-20,,2005,03,20
8260,2005-03-21,585.05,2005,03,21
8261,2005-03-22,586.86,2005,03,22
8262,2005-03-23,583.83,2005,03,23
8263,2005-03-24,587.74,2005,03,24
8264,2005-03-25,,2005,03,25
8265,2005-03-26,,2005,03,26
8266,2005-03-27,,2005,03,27
8267,2005-03-28,587.33,2005,03,28
8268,2005-03-29,589.69,2005,03,29
8269,2005-03-30,587.29,2005,03,30
8270,2005-03-31,586.45,2005,03,31
8271,2005-04-01,585.93,2005,04,01
8272,2005-04-02,,2005,04,02
8273,2005-04-03,,2005,04,03
8274,2005-04-04,585.04,2005,04,04
8275,2005-04-05,588.95,2005,04,05
8276,2005-04-06,587.36,2005,04,06
8277,2005-04-07,585.19,2005,04,07
8278,2005-04-08,580.17,2005,04,08
8279,2005-04-09,,2005,04,09
8280,2005-04-10,,2005,04,10
8281,2005-04-11,576.68,2005,04,11
8282,2005-04-12,574.4,2005,04,12
8283,2005-04-13,576.02,2005,04,13
8284,2005-04-14,572.75,2005,04,14
8285,2005-04-15,577.42,2005,04,15
8286,2005-04-16,,2005,04,16
8287,2005-04-17,,2005,04,17
8288,2005-04-18,579.99,2005,04,18
8289,2005-04-19,584.6,2005,04,19
8290,2005-04-20,579.86,2005,04,20
8291,2005-04-21,577.96,2005,04,21
8292,2005-04-22,579.99,2005,04,22
8293,2005-04-23,,2005,04,23
8294,2005-04-24,,2005,04,24
8295,2005-04-25,576.98,2005,04,25
8296,2005-04-26,577.35,2005,04,26
8297,2005-04-27,579.97,2005,04,27
8298,2005-04-28,580.09,2005,04,28
