,Periodo,1.Dólar observado,year,mes,dia
995,1985-04-30,150.55,1985,04,30
996,1985-05-01,,1985,05,01
997,1985-05-02,150.77,1985,05,02
998,1985-05-03,150.9,1985,05,03
999,1985-05-04,,1985,05,04
1000,1985-05-05,,1985,05,05
1001,1985-05-06,150.98,1985,05,06
1002,1985-05-07,150.91,1985,05,07
1003,1985-05-08,151.0,1985,05,08
1004,1985-05-09,150.87,1985,05,09
1005,1985-05-10,151.23,1985,05,10
1006,1985-05-11,,1985,05,11
1007,1985-05-12,,1985,05,12
1008,1985-05-13,151.61,1985,05,13
1009,1985-05-14,151.75,1985,05,14
1010,1985-05-15,151.78,1985,05,15
1011,1985-05-16,151.88,1985,05,16
1012,1985-05-17,152.0,1985,05,17
1013,1985-05-18,,1985,05,18
1014,1985-05-19,,1985,05,19
1015,1985-05-20,152.45,1985,05,20
1016,1985-05-21,,1985,05,21
1017,1985-05-22,152.84,1985,05,22
1018,1985-05-23,152.91,1985,05,23
1019,1985-05-24,153.12,1985,05,24
1020,1985-05-25,,1985,05,25
1021,1985-05-26,,1985,05,26
1022,1985-05-27,153.3,1985,05,27
1023,1985-05-28,153.61,1985,05,28
1024,1985-05-29,153.81,1985,05,29
1025,1985-05-30,153.69,1985,05,30
1026,1985-05-31,153.76,1985,05,31
1027,1985-06-01,,1985,06,01
1028,1985-06-02,,1985,06,02
1029,1985-06-03,153.76,1985,06,03
1030,1985-06-04,154.16,1985,06,04
1031,1985-06-05,154.29,1985,06,05
1032,1985-06-06,154.32,1985,06,06
1033,1985-06-07,154.37,1985,06,07
1034,1985-06-08,,1985,06,08
1035,1985-06-09,,1985,06,09
1036,1985-06-10,154.48,1985,06,10
1037,1985-06-11,154.27,1985,06,11
1038,1985-06-12,154.58,1985,06,12
1039,1985-06-13,154.51,1985,06,13
1040,1985-06-14,154.59,1985,06,14
1041,1985-06-15,,1985,06,15
1042,1985-06-16,,1985,06,16
1043,1985-06-17,155.25,1985,06,17
1044,1985-06-18,155.47,1985,06,18
1045,1985-06-19,155.65,1985,06,19
1046,1985-06-20,155.68,1985,06,20
1047,1985-06-21,155.79,1985,06,21
1048,1985-06-22,,1985,06,22
1049,1985-06-23,,1985,06,23
1050,1985-06-24,156.02,1985,06,24
1051,1985-06-25,155.93,1985,06,25
1052,1985-06-26,156.0,1985,06,26
1053,1985-06-27,156.01,1985,06,27
1054,1985-06-28,156.15,1985,06,28
1055,1985-06-29,,1985,06,29
1056,1985-06-30,,1985,06,30
1057,1985-07-01,156.38,1985,07,01
1058,1985-07-02,169.59,1985,07,02
1059,1985-07-03,169.69,1985,07,03
1060,1985-07-04,169.86,1985,07,04
1061,1985-07-05,169.19,1985,07,05
1062,1985-07-06,,1985,07,06
1063,1985-07-07,,1985,07,07
1064,1985-07-08,169.17,1985,07,08
1065,1985-07-09,169.29,1985,07,09
1066,1985-07-10,169.6,1985,07,10
1067,1985-07-11,169.22,1985,07,11
1068,1985-07-12,170.35,1985,07,12
1069,1985-07-13,,1985,07,13
1070,1985-07-14,,1985,07,14
1071,1985-07-15,171.29,1985,07,15
1072,1985-07-16,170.45,1985,07,16
1073,1985-07-17,170.39,1985,07,17
1074,1985-07-18,170.47,1985,07,18
1075,1985-07-19,170.82,1985,07,19
1076,1985-07-20,,1985,07,20
1077,1985-07-21,,1985,07,21
1078,1985-07-22,171.97,1985,07,22
1079,1985-07-23,173.31,1985,07,23
1080,1985-07-24,173.66,1985,07,24
1081,1985-07-25,174.24,1985,07,25
1082,1985-07-26,174.58,1985,07,26
1083,1985-07-27,,1985,07,27
1084,1985-07-28,,1985,07,28
1085,1985-07-29,174.8,1985,07,29
1086,1985-07-30,175.12,1985,07,30
1087,1985-07-31,175.21,1985,07,31
1088,1985-08-01,175.41,1985,08,01
1089,1985-08-02,175.46,1985,08,02
1090,1985-08-03,,1985,08,03
1091,1985-08-04,,1985,08,04
1092,1985-08-05,175.62,1985,08,05
1093,1985-08-06,175.69,1985,08,06
1094,1985-08-07,175.82,1985,08,07
1095,1985-08-08,175.88,1985,08,08
1096,1985-08-09,176.14,1985,08,09
1097,1985-08-10,,1985,08,10
1098,1985-08-11,,1985,08,11
1099,1985-08-12,176.22,1985,08,12
1100,1985-08-13,176.45,1985,08,13
1101,1985-08-14,175.64,1985,08,14
1102,1985-08-15,,1985,08,15
1103,1985-08-16,176.59,1985,08,16
1104,1985-08-17,,1985,08,17
1105,1985-08-18,,1985,08,18
1106,1985-08-19,176.72,1985,08,19
1107,1985-08-20,176.85,1985,08,20
1108,1985-08-21,177.01,1985,08,21
1109,1985-08-22,177.07,1985,08,22
1110,1985-08-23,177.07,1985,08,23
1111,1985-08-24,,1985,08,24
1112,1985-08-25,,1985,08,25
1113,1985-08-26,177.2,1985,08,26
1114,1985-08-27,177.27,1985,08,27
1115,1985-08-28,177.35,1985,08,28
1116,1985-08-29,177.33,1985,08,29
1117,1985-08-30,177.46,1985,08,30
1118,1985-08-31,,1985,08,31
1119,1985-09-01,,1985,09,01
1120,1985-09-02,176.99,1985,09,02
1121,1985-09-03,177.54,1985,09,03
1122,1985-09-04,177.74,1985,09,04
1123,1985-09-05,177.82,1985,09,05
1124,1985-09-06,177.9,1985,09,06
1125,1985-09-07,,1985,09,07
1126,1985-09-08,,1985,09,08
1127,1985-09-09,178.02,1985,09,09
1128,1985-09-10,178.05,1985,09,10
1129,1985-09-11,,1985,09,11
1130,1985-09-12,178.17,1985,09,12
1131,1985-09-13,178.22,1985,09,13
1132,1985-09-14,,1985,09,14
1133,1985-09-15,,1985,09,15
1134,1985-09-16,178.33,1985,09,16
1135,1985-09-17,178.36,1985,09,17
1136,1985-09-18,,1985,09,18
1137,1985-09-19,,1985,09,19
1138,1985-09-20,178.45,1985,09,20
1139,1985-09-21,,1985,09,21
1140,1985-09-22,,1985,09,22
1141,1985-09-23,178.61,1985,09,23
1142,1985-09-24,178.65,1985,09,24
1143,1985-09-25,178.55,1985,09,25
1144,1985-09-26,178.6,1985,09,26
1145,1985-09-27,178.71,1985,09,27
1146,1985-09-28,,1985,09,28
1147,1985-09-29,,1985,09,29
1148,1985-09-30,178.7,1985,09,30
1149,1985-10-01,178.72,1985,10,01
1150,1985-10-02,178.87,1985,10,02
1151,1985-10-03,178.93,1985,10,03
1152,1985-10-04,178.98,1985,10,04
1153,1985-10-05,,1985,10,05
1154,1985-10-06,,1985,10,06
1155,1985-10-07,179.0,1985,10,07
1156,1985-10-08,179.07,1985,10,08
1157,1985-10-09,179.16,1985,10,09
1158,1985-10-10,179.19,1985,10,10
1159,1985-10-11,179.07,1985,10,11
1160,1985-10-12,,1985,10,12
1161,1985-10-13,,1985,10,13
1162,1985-10-14,178.96,1985,10,14
1163,1985-10-15,179.3,1985,10,15
1164,1985-10-16,179.24,1985,10,16
1165,1985-10-17,179.1,1985,10,17
1166,1985-10-18,178.45,1985,10,18
1167,1985-10-19,,1985,10,19
1168,1985-10-20,,1985,10,20
1169,1985-10-21,178.91,1985,10,21
1170,1985-10-22,178.95,1985,10,22
1171,1985-10-23,179.18,1985,10,23
1172,1985-10-24,179.61,1985,10,24
1173,1985-10-25,179.81,1985,10,25
1174,1985-10-26,,1985,10,26
1175,1985-10-27,,1985,10,27
1176,1985-10-28,179.94,1985,10,28
1177,1985-10-29,179.98,1985,10,29
1178,1985-10-30,180.07,1985,10,30
1179,1985-10-31,178.93,1985,10,31
1180,1985-11-01,,1985,11,01
1181,1985-11-02,,1985,11,02
1182,1985-11-03,,1985,11,03
1183,1985-11-04,179.6,1985,11,04
1184,1985-11-05,180.06,1985,11,05
1185,1985-11-06,179.91,1985,11,06
1186,1985-11-07,180.07,1985,11,07
1187,1985-11-08,180.0,1985,11,08
1188,1985-11-09,,1985,11,09
1189,1985-11-10,,1985,11,10
1190,1985-11-11,179.78,1985,11,11
1191,1985-11-12,179.64,1985,11,12
1192,1985-11-13,179.9,1985,11,13
1193,1985-11-14,180.2,1985,11,14
1194,1985-11-15,180.58,1985,11,15
1195,1985-11-16,,1985,11,16
1196,1985-11-17,,1985,11,17
1197,1985-11-18,180.81,1985,11,18
1198,1985-11-19,181.05,1985,11,19
1199,1985-11-20,181.13,1985,11,20
1200,1985-11-21,181.37,1985,11,21
1201,1985-11-22,181.4,1985,11,22
1202,1985-11-23,,1985,11,23
1203,1985-11-24,,1985,11,24
1204,1985-11-25,181.39,1985,11,25
1205,1985-11-26,181.58,1985,11,26
1206,1985-11-27,181.7,1985,11,27
1207,1985-11-28,181.69,1985,11,28
1208,1985-11-29,181.82,1985,11,29
1209,1985-11-30,,1985,11,30
1210,1985-12-01,,1985,12,01
1211,1985-12-02,181.83,1985,12,02
1212,1985-12-03,182.0,1985,12,03
1213,1985-12-04,182.07,1985,12,04
1214,1985-12-05,182.01,1985,12,05
1215,1985-12-06,182.02,1985,12,06
1216,1985-12-07,,1985,12,07
1217,1985-12-08,,1985,12,08
1218,1985-12-09,182.16,1985,12,09
1219,1985-12-10,182.1,1985,12,10
1220,1985-12-11,181.67,1985,12,11
1221,1985-12-12,181.53,1985,12,12
1222,1985-12-13,181.92,1985,12,13
1223,1985-12-14,,1985,12,14
1224,1985-12-15,,1985,12,15
1225,1985-12-16,182.32,1985,12,16
1226,1985-12-17,182.62,1985,12,17
1227,1985-12-18,182.88,1985,12,18
1228,1985-12-19,182.9,1985,12,19
1229,1985-12-20,182.77,1985,12,20
1230,1985-12-21,,1985,12,21
1231,1985-12-22,,1985,12,22
1232,1985-12-23,183.11,1985,12,23
1233,1985-12-24,183.13,1985,12,24
1234,1985-12-25,,1985,12,25
1235,1985-12-26,183.39,1985,12,26
1236,1985-12-27,183.48,1985,12,27
1237,1985-12-28,,1985,12,28
1238,1985-12-29,,1985,12,29
1239,1985-12-30,183.66,1985,12,30
1240,1985-12-31,,1985,12,31
