,Periodo,1.Dólar observado,year,mes,dia
11349,2013-09-04,510.38,2013,09,04
11350,2013-09-05,508.56,2013,09,05
11351,2013-09-06,509.46,2013,09,06
11352,2013-09-07,,2013,09,07
11353,2013-09-08,,2013,09,08
11354,2013-09-09,506.97,2013,09,09
11355,2013-09-10,507.74,2013,09,10
11356,2013-09-11,506.8,2013,09,11
11357,2013-09-12,503.92,2013,09,12
11358,2013-09-13,501.98,2013,09,13
11359,2013-09-14,,2013,09,14
11360,2013-09-15,,2013,09,15
11361,2013-09-16,504.14,2013,09,16
11362,2013-09-17,502.44,2013,09,17
11363,2013-09-18,,2013,09,18
11364,2013-09-19,,2013,09,19
11365,2013-09-20,,2013,09,20
11366,2013-09-21,,2013,09,21
11367,2013-09-22,,2013,09,22
11368,2013-09-23,503.23,2013,09,23
11369,2013-09-24,496.49,2013,09,24
11370,2013-09-25,497.19,2013,09,25
11371,2013-09-26,500.28,2013,09,26
11372,2013-09-27,500.22,2013,09,27
11373,2013-09-28,,2013,09,28
11374,2013-09-29,,2013,09,29
11375,2013-09-30,502.97,2013,09,30
11376,2013-10-01,504.2,2013,10,01
11377,2013-10-02,503.9,2013,10,02
11378,2013-10-03,502.75,2013,10,03
11379,2013-10-04,500.3,2013,10,04
11380,2013-10-05,,2013,10,05
11381,2013-10-06,,2013,10,06
11382,2013-10-07,498.88,2013,10,07
11383,2013-10-08,499.51,2013,10,08
11384,2013-10-09,498.95,2013,10,09
11385,2013-10-10,500.72,2013,10,10
11386,2013-10-11,498.36,2013,10,11
11387,2013-10-12,,2013,10,12
11388,2013-10-13,,2013,10,13
11389,2013-10-14,497.44,2013,10,14
11390,2013-10-15,498.77,2013,10,15
11391,2013-10-16,498.66,2013,10,16
11392,2013-10-17,496.89,2013,10,17
11393,2013-10-18,493.36,2013,10,18
11394,2013-10-19,,2013,10,19
11395,2013-10-20,,2013,10,20
11396,2013-10-21,495.99,2013,10,21
11397,2013-10-22,500.49,2013,10,22
11398,2013-10-23,500.01,2013,10,23
11399,2013-10-24,503.08,2013,10,24
11400,2013-10-25,504.61,2013,10,25
11401,2013-10-26,,2013,10,26
11402,2013-10-27,,2013,10,27
11403,2013-10-28,505.32,2013,10,28
11404,2013-10-29,506.97,2013,10,29
11405,2013-10-30,508.58,2013,10,30
11406,2013-10-31,,2013,10,31
11407,2013-11-01,,2013,11,01
11408,2013-11-02,,2013,11,02
11409,2013-11-03,,2013,11,03
11410,2013-11-04,507.64,2013,11,04
11411,2013-11-05,512.53,2013,11,05
11412,2013-11-06,514.9,2013,11,06
11413,2013-11-07,514.72,2013,11,07
11414,2013-11-08,515.4,2013,11,08
11415,2013-11-09,,2013,11,09
11416,2013-11-10,,2013,11,10
11417,2013-11-11,518.05,2013,11,11
11418,2013-11-12,520.0,2013,11,12
11419,2013-11-13,520.69,2013,11,13
11420,2013-11-14,522.07,2013,11,14
11421,2013-11-15,520.89,2013,11,15
11422,2013-11-16,,2013,11,16
11423,2013-11-17,,2013,11,17
11424,2013-11-18,520.73,2013,11,18
11425,2013-11-19,517.33,2013,11,19
11426,2013-11-20,519.22,2013,11,20
11427,2013-11-21,522.67,2013,11,21
11428,2013-11-22,522.73,2013,11,22
11429,2013-11-23,,2013,11,23
11430,2013-11-24,,2013,11,24
11431,2013-11-25,520.37,2013,11,25
11432,2013-11-26,520.54,2013,11,26
11433,2013-11-27,522.23,2013,11,27
11434,2013-11-28,524.1,2013,11,28
11435,2013-11-29,528.19,2013,11,29
11436,2013-11-30,,2013,11,30
11437,2013-12-01,,2013,12,01
11438,2013-12-02,529.64,2013,12,02
11439,2013-12-03,532.21,2013,12,03
11440,2013-12-04,532.97,2013,12,04
11441,2013-12-05,533.95,2013,12,05
11442,2013-12-06,531.15,2013,12,06
11443,2013-12-07,,2013,12,07
11444,2013-12-08,,2013,12,08
11445,2013-12-09,528.59,2013,12,09
11446,2013-12-10,527.08,2013,12,10
11447,2013-12-11,530.66,2013,12,11
11448,2013-12-12,532.04,2013,12,12
11449,2013-12-13,532.8,2013,12,13
11450,2013-12-14,,2013,12,14
11451,2013-12-15,,2013,12,15
11452,2013-12-16,529.5,2013,12,16
11453,2013-12-17,528.27,2013,12,17
11454,2013-12-18,526.38,2013,12,18
11455,2013-12-19,528.19,2013,12,19
11456,2013-12-20,530.02,2013,12,20
11457,2013-12-21,,2013,12,21
11458,2013-12-22,,2013,12,22
11459,2013-12-23,530.88,2013,12,23
11460,2013-12-24,527.65,2013,12,24
11461,2013-12-25,,2013,12,25
11462,2013-12-26,528.03,2013,12,26
11463,2013-12-27,525.24,2013,12,27
11464,2013-12-28,,2013,12,28
11465,2013-12-29,,2013,12,29
11466,2013-12-30,523.76,2013,12,30
11467,2013-12-31,,2013,12,31
