,Periodo,1.Dólar observado,year,mes,dia
6354,2000-01-01,,2000,01,01
6355,2000-01-02,,2000,01,02
6356,2000-01-03,530.07,2000,01,03
6357,2000-01-04,527.28,2000,01,04
6358,2000-01-05,529.08,2000,01,05
6359,2000-01-06,530.67,2000,01,06
6360,2000-01-07,527.76,2000,01,07
6361,2000-01-08,,2000,01,08
6362,2000-01-09,,2000,01,09
6363,2000-01-10,523.51,2000,01,10
6364,2000-01-11,521.66,2000,01,11
6365,2000-01-12,519.79,2000,01,12
6366,2000-01-13,521.46,2000,01,13
6367,2000-01-14,517.08,2000,01,14
6368,2000-01-15,,2000,01,15
6369,2000-01-16,,2000,01,16
6370,2000-01-17,515.75,2000,01,17
6371,2000-01-18,516.56,2000,01,18
6372,2000-01-19,513.07,2000,01,19
6373,2000-01-20,516.07,2000,01,20
6374,2000-01-21,517.96,2000,01,21
6375,2000-01-22,,2000,01,22
6376,2000-01-23,,2000,01,23
6377,2000-01-24,518.29,2000,01,24
6378,2000-01-25,515.67,2000,01,25
6379,2000-01-26,515.62,2000,01,26
6380,2000-01-27,516.55,2000,01,27
6381,2000-01-28,517.61,2000,01,28
6382,2000-01-29,,2000,01,29
6383,2000-01-30,,2000,01,30
6384,2000-01-31,517.89,2000,01,31
6385,2000-02-01,517.79,2000,02,01
6386,2000-02-02,518.58,2000,02,02
6387,2000-02-03,517.26,2000,02,03
6388,2000-02-04,514.06,2000,02,04
6389,2000-02-05,,2000,02,05
6390,2000-02-06,,2000,02,06
6391,2000-02-07,515.01,2000,02,07
6392,2000-02-08,514.49,2000,02,08
6393,2000-02-09,514.73,2000,02,09
6394,2000-02-10,514.5,2000,02,10
6395,2000-02-11,515.72,2000,02,11
6396,2000-02-12,,2000,02,12
6397,2000-02-13,,2000,02,13
6398,2000-02-14,515.43,2000,02,14
6399,2000-02-15,514.8,2000,02,15
6400,2000-02-16,514.38,2000,02,16
6401,2000-02-17,513.08,2000,02,17
6402,2000-02-18,511.64,2000,02,18
6403,2000-02-19,,2000,02,19
6404,2000-02-20,,2000,02,20
6405,2000-02-21,511.7,2000,02,21
6406,2000-02-22,511.31,2000,02,22
6407,2000-02-23,509.28,2000,02,23
6408,2000-02-24,508.12,2000,02,24
