,Periodo,1.Dólar observado,year,mes,dia
14458,2022-03-10,803.57,2022,03,10
14459,2022-03-11,806.03,2022,03,11
14460,2022-03-12,,2022,03,12
14461,2022-03-13,,2022,03,13
14462,2022-03-14,802.48,2022,03,14
14463,2022-03-15,808.41,2022,03,15
14464,2022-03-16,815.03,2022,03,16
14465,2022-03-17,803.55,2022,03,17
14466,2022-03-18,798.13,2022,03,18
14467,2022-03-19,,2022,03,19
14468,2022-03-20,,2022,03,20
14469,2022-03-21,802.23,2022,03,21
14470,2022-03-22,798.5,2022,03,22
14471,2022-03-23,793.22,2022,03,23
14472,2022-03-24,794.44,2022,03,24
14473,2022-03-25,789.87,2022,03,25
14474,2022-03-26,,2022,03,26
14475,2022-03-27,,2022,03,27
14476,2022-03-28,785.89,2022,03,28
14477,2022-03-29,778.62,2022,03,29
14478,2022-03-30,777.1,2022,03,30
14479,2022-03-31,787.16,2022,03,31
14480,2022-04-01,787.98,2022,04,01
14481,2022-04-02,,2022,04,02
14482,2022-04-03,,2022,04,03
14483,2022-04-04,783.45,2022,04,04
14484,2022-04-05,779.33,2022,04,05
14485,2022-04-06,783.28,2022,04,06
14486,2022-04-07,794.58,2022,04,07
14487,2022-04-08,807.88,2022,04,08
14488,2022-04-09,,2022,04,09
14489,2022-04-10,,2022,04,10
14490,2022-04-11,814.28,2022,04,11
14491,2022-04-12,818.53,2022,04,12
14492,2022-04-13,806.73,2022,04,13
14493,2022-04-14,804.78,2022,04,14
14494,2022-04-15,,2022,04,15
14495,2022-04-16,,2022,04,16
14496,2022-04-17,,2022,04,17
14497,2022-04-18,814.73,2022,04,18
14498,2022-04-19,817.7,2022,04,19
14499,2022-04-20,818.18,2022,04,20
14500,2022-04-21,816.29,2022,04,21
14501,2022-04-22,817.85,2022,04,22
14502,2022-04-23,,2022,04,23
14503,2022-04-24,,2022,04,24
14504,2022-04-25,834.45,2022,04,25
14505,2022-04-26,850.85,2022,04,26
14506,2022-04-27,847.57,2022,04,27
14507,2022-04-28,847.44,2022,04,28
14508,2022-04-29,856.58,2022,04,29
14509,2022-04-30,,2022,04,30
14510,2022-05-01,,2022,05,01
14511,2022-05-02,850.78,2022,05,02
14512,2022-05-03,860.64,2022,05,03
14513,2022-05-04,856.74,2022,05,04
14514,2022-05-05,859.33,2022,05,05
14515,2022-05-06,863.1,2022,05,06
14516,2022-05-07,,2022,05,07
14517,2022-05-08,,2022,05,08
14518,2022-05-09,857.58,2022,05,09
14519,2022-05-10,867.87,2022,05,10
14520,2022-05-11,868.06,2022,05,11
14521,2022-05-12,861.76,2022,05,12
14522,2022-05-13,867.93,2022,05,13
14523,2022-05-14,,2022,05,14
14524,2022-05-15,,2022,05,15
14525,2022-05-16,861.04,2022,05,16
14526,2022-05-17,857.98,2022,05,17
14527,2022-05-18,850.78,2022,05,18
14528,2022-05-19,849.9,2022,05,19
14529,2022-05-20,842.38,2022,05,20
14530,2022-05-21,,2022,05,21
14531,2022-05-22,,2022,05,22
14532,2022-05-23,833.58,2022,05,23
14533,2022-05-24,829.59,2022,05,24
14534,2022-05-25,833.99,2022,05,25
14535,2022-05-26,835.43,2022,05,26
14536,2022-05-27,829.61,2022,05,27
14537,2022-05-28,,2022,05,28
14538,2022-05-29,,2022,05,29
14539,2022-05-30,822.25,2022,05,30
14540,2022-05-31,826.26,2022,05,31
14541,2022-06-01,824.35,2022,06,01
14542,2022-06-02,825.28,2022,06,02
14543,2022-06-03,815.56,2022,06,03
14544,2022-06-04,,2022,06,04
14545,2022-06-05,,2022,06,05
14546,2022-06-06,813.38,2022,06,06
14547,2022-06-07,817.99,2022,06,07
14548,2022-06-08,828.99,2022,06,08
14549,2022-06-09,821.66,2022,06,09
14550,2022-06-10,827.19,2022,06,10
14551,2022-06-11,,2022,06,11
14552,2022-06-12,,2022,06,12
14553,2022-06-13,838.61,2022,06,13
14554,2022-06-14,863.33,2022,06,14
14555,2022-06-15,866.79,2022,06,15
14556,2022-06-16,863.95,2022,06,16
14557,2022-06-17,869.62,2022,06,17
14558,2022-06-18,,2022,06,18
14559,2022-06-19,,2022,06,19
14560,2022-06-20,875.65,2022,06,20
14561,2022-06-21,,2022,06,21
14562,2022-06-22,880.82,2022,06,22
14563,2022-06-23,886.64,2022,06,23
14564,2022-06-24,898.8,2022,06,24
14565,2022-06-25,,2022,06,25
14566,2022-06-26,,2022,06,26
14567,2022-06-27,,2022,06,27
14568,2022-06-28,911.49,2022,06,28
14569,2022-06-29,905.32,2022,06,29
14570,2022-06-30,919.97,2022,06,30
14571,2022-07-01,932.08,2022,07,01
14572,2022-07-02,,2022,07,02
14573,2022-07-03,,2022,07,03
14574,2022-07-04,934.54,2022,07,04
14575,2022-07-05,927.53,2022,07,05
14576,2022-07-06,948.51,2022,07,06
14577,2022-07-07,972.66,2022,07,07
14578,2022-07-08,959.7,2022,07,08
14579,2022-07-09,,2022,07,09
14580,2022-07-10,,2022,07,10
14581,2022-07-11,966.74,2022,07,11
14582,2022-07-12,989.95,2022,07,12
14583,2022-07-13,1008.81,2022,07,13
14584,2022-07-14,1010.16,2022,07,14
14585,2022-07-15,1042.97,2022,07,15
14586,2022-07-16,,2022,07,16
14587,2022-07-17,,2022,07,17
14588,2022-07-18,988.22,2022,07,18
14589,2022-07-19,940.9,2022,07,19
14590,2022-07-20,929.83,2022,07,20
14591,2022-07-21,919.93,2022,07,21
14592,2022-07-22,927.49,2022,07,22
14593,2022-07-23,,2022,07,23
14594,2022-07-24,,2022,07,24
14595,2022-07-25,932.83,2022,07,25
14596,2022-07-26,941.03,2022,07,26
14597,2022-07-27,922.04,2022,07,27
14598,2022-07-28,920.49,2022,07,28
14599,2022-07-29,911.42,2022,07,29
14600,2022-07-30,,2022,07,30
14601,2022-07-31,,2022,07,31
14602,2022-08-01,905.1,2022,08,01
14603,2022-08-02,893.19,2022,08,02
14604,2022-08-03,897.22,2022,08,03
14605,2022-08-04,907.82,2022,08,04
14606,2022-08-05,903.91,2022,08,05
14607,2022-08-06,,2022,08,06
14608,2022-08-07,,2022,08,07
14609,2022-08-08,914.49,2022,08,08
14610,2022-08-09,906.03,2022,08,09
14611,2022-08-10,900.78,2022,08,10
14612,2022-08-11,889.38,2022,08,11
14613,2022-08-12,882.33,2022,08,12
14614,2022-08-13,,2022,08,13
14615,2022-08-14,,2022,08,14
14616,2022-08-15,,2022,08,15
14617,2022-08-16,882.72,2022,08,16
14618,2022-08-17,882.2,2022,08,17
14619,2022-08-18,895.76,2022,08,18
14620,2022-08-19,918.2,2022,08,19
14621,2022-08-20,,2022,08,20
14622,2022-08-21,,2022,08,21
14623,2022-08-22,945.35,2022,08,22
14624,2022-08-23,945.47,2022,08,23
14625,2022-08-24,926.94,2022,08,24
14626,2022-08-25,915.6,2022,08,25
14627,2022-08-26,910.03,2022,08,26
14628,2022-08-27,,2022,08,27
14629,2022-08-28,,2022,08,28
14630,2022-08-29,900.22,2022,08,29
14631,2022-08-30,890.9,2022,08,30
14632,2022-08-31,882.11,2022,08,31
