,Periodo,1.Dólar observado,year,mes,dia
3432,1992-01-01,,1992,01,01
3433,1992-01-02,374.51,1992,01,02
3434,1992-01-03,374.1,1992,01,03
3435,1992-01-04,,1992,01,04
3436,1992-01-05,,1992,01,05
3437,1992-01-06,374.14,1992,01,06
3438,1992-01-07,374.07,1992,01,07
3439,1992-01-08,374.04,1992,01,08
3440,1992-01-09,374.06,1992,01,09
3441,1992-01-10,374.09,1992,01,10
3442,1992-01-11,,1992,01,11
3443,1992-01-12,,1992,01,12
3444,1992-01-13,374.49,1992,01,13
3445,1992-01-14,374.6,1992,01,14
3446,1992-01-15,374.73,1992,01,15
3447,1992-01-16,374.85,1992,01,16
3448,1992-01-17,374.93,1992,01,17
3449,1992-01-18,,1992,01,18
3450,1992-01-19,,1992,01,19
3451,1992-01-20,375.42,1992,01,20
3452,1992-01-21,375.51,1992,01,21
3453,1992-01-22,375.64,1992,01,22
3454,1992-01-23,375.76,1992,01,23
3455,1992-01-24,358.07,1992,01,24
3456,1992-01-25,,1992,01,25
3457,1992-01-26,,1992,01,26
3458,1992-01-27,359.73,1992,01,27
3459,1992-01-28,356.18,1992,01,28
3460,1992-01-29,356.29,1992,01,29
3461,1992-01-30,355.51,1992,01,30
3462,1992-01-31,353.8,1992,01,31
3463,1992-02-01,,1992,02,01
3464,1992-02-02,,1992,02,02
3465,1992-02-03,350.46,1992,02,03
3466,1992-02-04,347.26,1992,02,04
3467,1992-02-05,348.33,1992,02,05
3468,1992-02-06,349.93,1992,02,06
3469,1992-02-07,350.39,1992,02,07
3470,1992-02-08,,1992,02,08
3471,1992-02-09,,1992,02,09
3472,1992-02-10,349.82,1992,02,10
3473,1992-02-11,347.65,1992,02,11
3474,1992-02-12,347.14,1992,02,12
3475,1992-02-13,347.3,1992,02,13
3476,1992-02-14,347.51,1992,02,14
3477,1992-02-15,,1992,02,15
3478,1992-02-16,,1992,02,16
3479,1992-02-17,347.57,1992,02,17
3480,1992-02-18,346.7,1992,02,18
3481,1992-02-19,346.19,1992,02,19
3482,1992-02-20,346.81,1992,02,20
3483,1992-02-21,346.13,1992,02,21
3484,1992-02-22,,1992,02,22
3485,1992-02-23,,1992,02,23
3486,1992-02-24,346.08,1992,02,24
3487,1992-02-25,347.5,1992,02,25
3488,1992-02-26,348.66,1992,02,26
3489,1992-02-27,348.54,1992,02,27
3490,1992-02-28,347.3,1992,02,28
3491,1992-02-29,,1992,02,29
3492,1992-03-01,,1992,03,01
3493,1992-03-02,346.69,1992,03,02
3494,1992-03-03,346.51,1992,03,03
3495,1992-03-04,345.96,1992,03,04
3496,1992-03-05,344.81,1992,03,05
3497,1992-03-06,344.41,1992,03,06
3498,1992-03-07,,1992,03,07
3499,1992-03-08,,1992,03,08
3500,1992-03-09,344.48,1992,03,09
3501,1992-03-10,345.03,1992,03,10
3502,1992-03-11,345.84,1992,03,11
3503,1992-03-12,347.7,1992,03,12
3504,1992-03-13,348.4,1992,03,13
3505,1992-03-14,,1992,03,14
3506,1992-03-15,,1992,03,15
3507,1992-03-16,347.4,1992,03,16
3508,1992-03-17,348.23,1992,03,17
3509,1992-03-18,347.81,1992,03,18
3510,1992-03-19,349.27,1992,03,19
3511,1992-03-20,353.84,1992,03,20
3512,1992-03-21,,1992,03,21
3513,1992-03-22,,1992,03,22
3514,1992-03-23,352.03,1992,03,23
3515,1992-03-24,350.56,1992,03,24
3516,1992-03-25,350.76,1992,03,25
3517,1992-03-26,351.7,1992,03,26
3518,1992-03-27,351.94,1992,03,27
3519,1992-03-28,,1992,03,28
3520,1992-03-29,,1992,03,29
3521,1992-03-30,350.67,1992,03,30
3522,1992-03-31,349.53,1992,03,31
3523,1992-04-01,348.02,1992,04,01
3524,1992-04-02,347.19,1992,04,02
3525,1992-04-03,347.5,1992,04,03
3526,1992-04-04,,1992,04,04
3527,1992-04-05,,1992,04,05
3528,1992-04-06,347.24,1992,04,06
3529,1992-04-07,347.16,1992,04,07
3530,1992-04-08,346.76,1992,04,08
3531,1992-04-09,346.26,1992,04,09
3532,1992-04-10,346.21,1992,04,10
3533,1992-04-11,,1992,04,11
3534,1992-04-12,,1992,04,12
3535,1992-04-13,345.3,1992,04,13
3536,1992-04-14,344.06,1992,04,14
3537,1992-04-15,343.93,1992,04,15
3538,1992-04-16,344.62,1992,04,16
3539,1992-04-17,,1992,04,17
3540,1992-04-18,,1992,04,18
3541,1992-04-19,,1992,04,19
3542,1992-04-20,345.43,1992,04,20
3543,1992-04-21,346.06,1992,04,21
3544,1992-04-22,,1992,04,22
3545,1992-04-23,346.48,1992,04,23
3546,1992-04-24,346.69,1992,04,24
3547,1992-04-25,,1992,04,25
3548,1992-04-26,,1992,04,26
3549,1992-04-27,346.91,1992,04,27
3550,1992-04-28,346.56,1992,04,28
3551,1992-04-29,346.85,1992,04,29
3552,1992-04-30,346.78,1992,04,30
3553,1992-05-01,,1992,05,01
3554,1992-05-02,,1992,05,02
3555,1992-05-03,,1992,05,03
3556,1992-05-04,346.69,1992,05,04
3557,1992-05-05,346.57,1992,05,05
3558,1992-05-06,346.53,1992,05,06
3559,1992-05-07,346.31,1992,05,07
3560,1992-05-08,345.6,1992,05,08
3561,1992-05-09,,1992,05,09
3562,1992-05-10,,1992,05,10
3563,1992-05-11,345.4,1992,05,11
3564,1992-05-12,346.24,1992,05,12
3565,1992-05-13,346.02,1992,05,13
3566,1992-05-14,345.63,1992,05,14
3567,1992-05-15,345.61,1992,05,15
3568,1992-05-16,,1992,05,16
3569,1992-05-17,,1992,05,17
3570,1992-05-18,346.28,1992,05,18
3571,1992-05-19,346.74,1992,05,19
3572,1992-05-20,347.05,1992,05,20
3573,1992-05-21,,1992,05,21
3574,1992-05-22,346.85,1992,05,22
3575,1992-05-23,,1992,05,23
3576,1992-05-24,,1992,05,24
3577,1992-05-25,346.87,1992,05,25
3578,1992-05-26,347.19,1992,05,26
3579,1992-05-27,347.7,1992,05,27
3580,1992-05-28,347.73,1992,05,28
3581,1992-05-29,347.69,1992,05,29
3582,1992-05-30,,1992,05,30
3583,1992-05-31,,1992,05,31
3584,1992-06-01,351.99,1992,06,01
3585,1992-06-02,352.61,1992,06,02
3586,1992-06-03,350.56,1992,06,03
3587,1992-06-04,351.64,1992,06,04
3588,1992-06-05,351.79,1992,06,05
3589,1992-06-06,,1992,06,06
3590,1992-06-07,,1992,06,07
3591,1992-06-08,352.95,1992,06,08
3592,1992-06-09,353.22,1992,06,09
3593,1992-06-10,353.41,1992,06,10
