,Periodo,1.Dólar observado,year,mes,dia
4646,1995-04-29,,1995,04,29
4647,1995-04-30,,1995,04,30
4648,1995-05-01,,1995,05,01
4649,1995-05-02,387.82,1995,05,02
4650,1995-05-03,387.98,1995,05,03
4651,1995-05-04,386.45,1995,05,04
4652,1995-05-05,381.97,1995,05,05
4653,1995-05-06,,1995,05,06
4654,1995-05-07,,1995,05,07
4655,1995-05-08,377.06,1995,05,08
4656,1995-05-09,373.3,1995,05,09
4657,1995-05-10,369.22,1995,05,10
4658,1995-05-11,374.02,1995,05,11
4659,1995-05-12,374.96,1995,05,12
4660,1995-05-13,,1995,05,13
4661,1995-05-14,,1995,05,14
4662,1995-05-15,378.12,1995,05,15
4663,1995-05-16,373.01,1995,05,16
4664,1995-05-17,373.34,1995,05,17
4665,1995-05-18,374.13,1995,05,18
4666,1995-05-19,377.61,1995,05,19
4667,1995-05-20,,1995,05,20
4668,1995-05-21,,1995,05,21
4669,1995-05-22,375.16,1995,05,22
4670,1995-05-23,376.54,1995,05,23
4671,1995-05-24,374.79,1995,05,24
4672,1995-05-25,376.65,1995,05,25
4673,1995-05-26,375.73,1995,05,26
4674,1995-05-27,,1995,05,27
4675,1995-05-28,,1995,05,28
4676,1995-05-29,375.82,1995,05,29
4677,1995-05-30,377.75,1995,05,30
4678,1995-05-31,376.34,1995,05,31
4679,1995-06-01,377.63,1995,06,01
4680,1995-06-02,377.15,1995,06,02
4681,1995-06-03,,1995,06,03
4682,1995-06-04,,1995,06,04
4683,1995-06-05,374.46,1995,06,05
4684,1995-06-06,373.49,1995,06,06
4685,1995-06-07,372.96,1995,06,07
4686,1995-06-08,373.74,1995,06,08
4687,1995-06-09,372.75,1995,06,09
4688,1995-06-10,,1995,06,10
4689,1995-06-11,,1995,06,11
4690,1995-06-12,369.74,1995,06,12
4691,1995-06-13,368.75,1995,06,13
4692,1995-06-14,369.17,1995,06,14
4693,1995-06-15,,1995,06,15
4694,1995-06-16,371.04,1995,06,16
4695,1995-06-17,,1995,06,17
4696,1995-06-18,,1995,06,18
4697,1995-06-19,376.07,1995,06,19
4698,1995-06-20,376.49,1995,06,20
4699,1995-06-21,374.56,1995,06,21
4700,1995-06-22,372.85,1995,06,22
4701,1995-06-23,373.27,1995,06,23
4702,1995-06-24,,1995,06,24
4703,1995-06-25,,1995,06,25
4704,1995-06-26,372.58,1995,06,26
4705,1995-06-27,374.42,1995,06,27
4706,1995-06-28,376.16,1995,06,28
4707,1995-06-29,,1995,06,29
4708,1995-06-30,374.48,1995,06,30
4709,1995-07-01,,1995,07,01
4710,1995-07-02,,1995,07,02
4711,1995-07-03,373.95,1995,07,03
4712,1995-07-04,373.42,1995,07,04
4713,1995-07-05,376.64,1995,07,05
4714,1995-07-06,378.55,1995,07,06
4715,1995-07-07,376.14,1995,07,07
4716,1995-07-08,,1995,07,08
4717,1995-07-09,,1995,07,09
4718,1995-07-10,376.51,1995,07,10
4719,1995-07-11,376.72,1995,07,11
4720,1995-07-12,375.97,1995,07,12
4721,1995-07-13,375.68,1995,07,13
4722,1995-07-14,375.47,1995,07,14
4723,1995-07-15,,1995,07,15
4724,1995-07-16,,1995,07,16
4725,1995-07-17,375.7,1995,07,17
4726,1995-07-18,377.72,1995,07,18
4727,1995-07-19,377.99,1995,07,19
4728,1995-07-20,377.43,1995,07,20
4729,1995-07-21,377.35,1995,07,21
4730,1995-07-22,,1995,07,22
4731,1995-07-23,,1995,07,23
4732,1995-07-24,378.89,1995,07,24
4733,1995-07-25,381.85,1995,07,25
4734,1995-07-26,382.4,1995,07,26
4735,1995-07-27,383.21,1995,07,27
4736,1995-07-28,383.91,1995,07,28
4737,1995-07-29,,1995,07,29
4738,1995-07-30,,1995,07,30
4739,1995-07-31,383.93,1995,07,31
4740,1995-08-01,381.04,1995,08,01
4741,1995-08-02,380.45,1995,08,02
4742,1995-08-03,380.61,1995,08,03
4743,1995-08-04,379.83,1995,08,04
4744,1995-08-05,,1995,08,05
4745,1995-08-06,,1995,08,06
4746,1995-08-07,381.52,1995,08,07
4747,1995-08-08,384.22,1995,08,08
4748,1995-08-09,383.17,1995,08,09
4749,1995-08-10,383.02,1995,08,10
4750,1995-08-11,383.69,1995,08,11
4751,1995-08-12,,1995,08,12
4752,1995-08-13,,1995,08,13
4753,1995-08-14,385.4,1995,08,14
4754,1995-08-15,,1995,08,15
4755,1995-08-16,386.16,1995,08,16
4756,1995-08-17,393.47,1995,08,17
4757,1995-08-18,393.96,1995,08,18
4758,1995-08-19,,1995,08,19
4759,1995-08-20,,1995,08,20
4760,1995-08-21,391.66,1995,08,21
4761,1995-08-22,390.22,1995,08,22
4762,1995-08-23,389.49,1995,08,23
4763,1995-08-24,389.88,1995,08,24
4764,1995-08-25,389.66,1995,08,25
4765,1995-08-26,,1995,08,26
4766,1995-08-27,,1995,08,27
4767,1995-08-28,391.53,1995,08,28
4768,1995-08-29,391.37,1995,08,29
4769,1995-08-30,394.15,1995,08,30
4770,1995-08-31,395.53,1995,08,31
4771,1995-09-01,393.53,1995,09,01
4772,1995-09-02,,1995,09,02
4773,1995-09-03,,1995,09,03
4774,1995-09-04,393.46,1995,09,04
4775,1995-09-05,392.06,1995,09,05
4776,1995-09-06,391.73,1995,09,06
4777,1995-09-07,393.63,1995,09,07
4778,1995-09-08,393.08,1995,09,08
4779,1995-09-09,,1995,09,09
4780,1995-09-10,,1995,09,10
4781,1995-09-11,,1995,09,11
4782,1995-09-12,393.96,1995,09,12
4783,1995-09-13,393.99,1995,09,13
4784,1995-09-14,396.37,1995,09,14
4785,1995-09-15,395.56,1995,09,15
4786,1995-09-16,,1995,09,16
4787,1995-09-17,,1995,09,17
4788,1995-09-18,,1995,09,18
4789,1995-09-19,,1995,09,19
4790,1995-09-20,396.21,1995,09,20
4791,1995-09-21,394.87,1995,09,21
4792,1995-09-22,392.14,1995,09,22
4793,1995-09-23,,1995,09,23
4794,1995-09-24,,1995,09,24
4795,1995-09-25,392.19,1995,09,25
4796,1995-09-26,395.99,1995,09,26
4797,1995-09-27,398.74,1995,09,27
4798,1995-09-28,397.88,1995,09,28
4799,1995-09-29,396.74,1995,09,29
4800,1995-09-30,,1995,09,30
4801,1995-10-01,,1995,10,01
4802,1995-10-02,399.26,1995,10,02
4803,1995-10-03,403.45,1995,10,03
4804,1995-10-04,409.05,1995,10,04
4805,1995-10-05,403.63,1995,10,05
4806,1995-10-06,402.31,1995,10,06
4807,1995-10-07,,1995,10,07
4808,1995-10-08,,1995,10,08
4809,1995-10-09,401.54,1995,10,09
4810,1995-10-10,402.76,1995,10,10
4811,1995-10-11,403.89,1995,10,11
4812,1995-10-12,,1995,10,12
4813,1995-10-13,403.4,1995,10,13
4814,1995-10-14,,1995,10,14
4815,1995-10-15,,1995,10,15
4816,1995-10-16,403.83,1995,10,16
4817,1995-10-17,403.11,1995,10,17
4818,1995-10-18,403.96,1995,10,18
4819,1995-10-19,405.65,1995,10,19
4820,1995-10-20,408.28,1995,10,20
4821,1995-10-21,,1995,10,21
4822,1995-10-22,,1995,10,22
4823,1995-10-23,410.19,1995,10,23
4824,1995-10-24,409.58,1995,10,24
4825,1995-10-25,406.81,1995,10,25
4826,1995-10-26,410.94,1995,10,26
4827,1995-10-27,415.04,1995,10,27
4828,1995-10-28,,1995,10,28
4829,1995-10-29,,1995,10,29
4830,1995-10-30,416.2,1995,10,30
4831,1995-10-31,416.08,1995,10,31
4832,1995-11-01,,1995,11,01
4833,1995-11-02,415.07,1995,11,02
4834,1995-11-03,416.31,1995,11,03
4835,1995-11-04,,1995,11,04
4836,1995-11-05,,1995,11,05
4837,1995-11-06,418.03,1995,11,06
4838,1995-11-07,416.2,1995,11,07
4839,1995-11-08,413.93,1995,11,08
4840,1995-11-09,412.66,1995,11,09
4841,1995-11-10,412.13,1995,11,10
4842,1995-11-11,,1995,11,11
4843,1995-11-12,,1995,11,12
4844,1995-11-13,413.19,1995,11,13
4845,1995-11-14,408.57,1995,11,14
4846,1995-11-15,405.76,1995,11,15
4847,1995-11-16,405.33,1995,11,16
4848,1995-11-17,407.75,1995,11,17
4849,1995-11-18,,1995,11,18
4850,1995-11-19,,1995,11,19
4851,1995-11-20,410.27,1995,11,20
4852,1995-11-21,409.33,1995,11,21
4853,1995-11-22,410.65,1995,11,22
4854,1995-11-23,411.84,1995,11,23
4855,1995-11-24,415.85,1995,11,24
4856,1995-11-25,,1995,11,25
4857,1995-11-26,,1995,11,26
4858,1995-11-27,414.82,1995,11,27
4859,1995-11-28,414.23,1995,11,28
4860,1995-11-29,412.35,1995,11,29
4861,1995-11-30,414.23,1995,11,30
4862,1995-12-01,413.5,1995,12,01
4863,1995-12-02,,1995,12,02
4864,1995-12-03,,1995,12,03
4865,1995-12-04,412.43,1995,12,04
4866,1995-12-05,411.38,1995,12,05
4867,1995-12-06,409.51,1995,12,06
4868,1995-12-07,411.75,1995,12,07
4869,1995-12-08,,1995,12,08
4870,1995-12-09,,1995,12,09
4871,1995-12-10,,1995,12,10
4872,1995-12-11,411.48,1995,12,11
4873,1995-12-12,411.34,1995,12,12
4874,1995-12-13,410.8,1995,12,13
4875,1995-12-14,409.29,1995,12,14
4876,1995-12-15,407.54,1995,12,15
4877,1995-12-16,,1995,12,16
4878,1995-12-17,,1995,12,17
4879,1995-12-18,406.29,1995,12,18
4880,1995-12-19,406.43,1995,12,19
4881,1995-12-20,406.33,1995,12,20
4882,1995-12-21,405.92,1995,12,21
4883,1995-12-22,407.34,1995,12,22
4884,1995-12-23,,1995,12,23
4885,1995-12-24,,1995,12,24
4886,1995-12-25,,1995,12,25
4887,1995-12-26,407.15,1995,12,26
4888,1995-12-27,407.19,1995,12,27
4889,1995-12-28,407.9,1995,12,28
4890,1995-12-29,407.13,1995,12,29
4891,1995-12-30,,1995,12,30
4892,1995-12-31,,1995,12,31
