,Periodo,1.Dólar observado,year,mes,dia
9927,2009-10-13,554.44,2009,10,13
9928,2009-10-14,554.66,2009,10,14
9929,2009-10-15,552.48,2009,10,15
9930,2009-10-16,549.21,2009,10,16
9931,2009-10-17,,2009,10,17
9932,2009-10-18,,2009,10,18
9933,2009-10-19,547.61,2009,10,19
9934,2009-10-20,546.25,2009,10,20
9935,2009-10-21,542.63,2009,10,21
9936,2009-10-22,542.56,2009,10,22
9937,2009-10-23,536.75,2009,10,23
9938,2009-10-24,,2009,10,24
9939,2009-10-25,,2009,10,25
9940,2009-10-26,531.95,2009,10,26
9941,2009-10-27,532.89,2009,10,27
9942,2009-10-28,532.85,2009,10,28
9943,2009-10-29,531.15,2009,10,29
9944,2009-10-30,531.74,2009,10,30
9945,2009-10-31,,2009,10,31
9946,2009-11-01,,2009,11,01
9947,2009-11-02,531.83,2009,11,02
9948,2009-11-03,528.89,2009,11,03
9949,2009-11-04,531.49,2009,11,04
9950,2009-11-05,527.84,2009,11,05
9951,2009-11-06,524.07,2009,11,06
9952,2009-11-07,,2009,11,07
9953,2009-11-08,,2009,11,08
9954,2009-11-09,521.77,2009,11,09
9955,2009-11-10,515.67,2009,11,10
9956,2009-11-11,509.53,2009,11,11
9957,2009-11-12,506.01,2009,11,12
9958,2009-11-13,508.19,2009,11,13
9959,2009-11-14,,2009,11,14
9960,2009-11-15,,2009,11,15
9961,2009-11-16,504.09,2009,11,16
9962,2009-11-17,497.65,2009,11,17
9963,2009-11-18,494.09,2009,11,18
9964,2009-11-19,491.09,2009,11,19
9965,2009-11-20,498.2,2009,11,20
9966,2009-11-21,,2009,11,21
9967,2009-11-22,,2009,11,22
9968,2009-11-23,503.58,2009,11,23
9969,2009-11-24,494.51,2009,11,24
9970,2009-11-25,493.26,2009,11,25
9971,2009-11-26,492.33,2009,11,26
9972,2009-11-27,493.48,2009,11,27
9973,2009-11-28,,2009,11,28
9974,2009-11-29,,2009,11,29
9975,2009-11-30,495.84,2009,11,30
9976,2009-12-01,494.82,2009,12,01
9977,2009-12-02,495.78,2009,12,02
9978,2009-12-03,499.46,2009,12,03
9979,2009-12-04,502.64,2009,12,04
9980,2009-12-05,,2009,12,05
9981,2009-12-06,,2009,12,06
9982,2009-12-07,501.79,2009,12,07
9983,2009-12-08,,2009,12,08
9984,2009-12-09,502.91,2009,12,09
9985,2009-12-10,503.55,2009,12,10
9986,2009-12-11,495.89,2009,12,11
9987,2009-12-12,,2009,12,12
9988,2009-12-13,,2009,12,13
9989,2009-12-14,495.51,2009,12,14
9990,2009-12-15,497.11,2009,12,15
9991,2009-12-16,498.77,2009,12,16
9992,2009-12-17,498.43,2009,12,17
9993,2009-12-18,500.56,2009,12,18
9994,2009-12-19,,2009,12,19
9995,2009-12-20,,2009,12,20
9996,2009-12-21,502.59,2009,12,21
9997,2009-12-22,503.93,2009,12,22
9998,2009-12-23,507.19,2009,12,23
9999,2009-12-24,508.75,2009,12,24
10000,2009-12-25,,2009,12,25
10001,2009-12-26,,2009,12,26
10002,2009-12-27,,2009,12,27
10003,2009-12-28,506.62,2009,12,28
10004,2009-12-29,506.27,2009,12,29
10005,2009-12-30,506.43,2009,12,30
10006,2009-12-31,,2009,12,31
