,Periodo,1.Dólar observado,year,mes,dia
12564,2017-01-01,,2017,01,01
12565,2017-01-02,,2017,01,02
12566,2017-01-03,669.47,2017,01,03
12567,2017-01-04,673.36,2017,01,04
12568,2017-01-05,671.78,2017,01,05
12569,2017-01-06,666.41,2017,01,06
12570,2017-01-07,,2017,01,07
12571,2017-01-08,,2017,01,08
12572,2017-01-09,665.29,2017,01,09
12573,2017-01-10,670.35,2017,01,10
12574,2017-01-11,670.94,2017,01,11
12575,2017-01-12,671.69,2017,01,12
12576,2017-01-13,663.01,2017,01,13
12577,2017-01-14,,2017,01,14
12578,2017-01-15,,2017,01,15
12579,2017-01-16,660.13,2017,01,16
12580,2017-01-17,661.38,2017,01,17
12581,2017-01-18,657.85,2017,01,18
12582,2017-01-19,658.91,2017,01,19
12583,2017-01-20,660.18,2017,01,20
12584,2017-01-21,,2017,01,21
12585,2017-01-22,,2017,01,22
12586,2017-01-23,659.49,2017,01,23
12587,2017-01-24,652.92,2017,01,24
12588,2017-01-25,653.84,2017,01,25
12589,2017-01-26,650.98,2017,01,26
12590,2017-01-27,648.31,2017,01,27
12591,2017-01-28,,2017,01,28
12592,2017-01-29,,2017,01,29
12593,2017-01-30,649.92,2017,01,30
12594,2017-01-31,648.87,2017,01,31
12595,2017-02-01,646.19,2017,02,01
12596,2017-02-02,646.97,2017,02,02
12597,2017-02-03,643.18,2017,02,03
12598,2017-02-04,,2017,02,04
12599,2017-02-05,,2017,02,05
12600,2017-02-06,641.8,2017,02,06
12601,2017-02-07,639.35,2017,02,07
12602,2017-02-08,646.06,2017,02,08
12603,2017-02-09,646.58,2017,02,09
12604,2017-02-10,646.82,2017,02,10
12605,2017-02-11,,2017,02,11
12606,2017-02-12,,2017,02,12
12607,2017-02-13,642.62,2017,02,13
12608,2017-02-14,642.4,2017,02,14
12609,2017-02-15,641.89,2017,02,15
12610,2017-02-16,639.93,2017,02,16
12611,2017-02-17,638.35,2017,02,17
12612,2017-02-18,,2017,02,18
12613,2017-02-19,,2017,02,19
12614,2017-02-20,643.49,2017,02,20
12615,2017-02-21,642.21,2017,02,21
12616,2017-02-22,643.63,2017,02,22
12617,2017-02-23,641.51,2017,02,23
12618,2017-02-24,640.36,2017,02,24
12619,2017-02-25,,2017,02,25
12620,2017-02-26,,2017,02,26
12621,2017-02-27,645.66,2017,02,27
12622,2017-02-28,645.19,2017,02,28
12623,2017-03-01,648.88,2017,03,01
12624,2017-03-02,650.98,2017,03,02
12625,2017-03-03,654.11,2017,03,03
12626,2017-03-04,,2017,03,04
12627,2017-03-05,,2017,03,05
12628,2017-03-06,655.57,2017,03,06
12629,2017-03-07,658.71,2017,03,07
12630,2017-03-08,660.02,2017,03,08
12631,2017-03-09,661.65,2017,03,09
12632,2017-03-10,664.84,2017,03,10
12633,2017-03-11,,2017,03,11
12634,2017-03-12,,2017,03,12
12635,2017-03-13,663.4,2017,03,13
12636,2017-03-14,665.43,2017,03,14
12637,2017-03-15,669.07,2017,03,15
12638,2017-03-16,669.52,2017,03,16
12639,2017-03-17,661.2,2017,03,17
12640,2017-03-18,,2017,03,18
12641,2017-03-19,,2017,03,19
12642,2017-03-20,661.15,2017,03,20
12643,2017-03-21,662.35,2017,03,21
12644,2017-03-22,657.83,2017,03,22
12645,2017-03-23,662.84,2017,03,23
12646,2017-03-24,662.42,2017,03,24
12647,2017-03-25,,2017,03,25
12648,2017-03-26,,2017,03,26
12649,2017-03-27,661.64,2017,03,27
12650,2017-03-28,663.74,2017,03,28
12651,2017-03-29,666.04,2017,03,29
12652,2017-03-30,663.61,2017,03,30
12653,2017-03-31,662.66,2017,03,31
12654,2017-04-01,,2017,04,01
12655,2017-04-02,,2017,04,02
12656,2017-04-03,663.97,2017,04,03
12657,2017-04-04,658.16,2017,04,04
12658,2017-04-05,661.42,2017,04,05
12659,2017-04-06,657.74,2017,04,06
12660,2017-04-07,656.51,2017,04,07
12661,2017-04-08,,2017,04,08
12662,2017-04-09,,2017,04,09
12663,2017-04-10,656.47,2017,04,10
12664,2017-04-11,654.22,2017,04,11
12665,2017-04-12,652.8,2017,04,12
12666,2017-04-13,653.65,2017,04,13
12667,2017-04-14,,2017,04,14
12668,2017-04-15,,2017,04,15
12669,2017-04-16,,2017,04,16
12670,2017-04-17,650.0,2017,04,17
12671,2017-04-18,647.47,2017,04,18
12672,2017-04-19,,2017,04,19
12673,2017-04-20,647.68,2017,04,20
12674,2017-04-21,649.26,2017,04,21
12675,2017-04-22,,2017,04,22
12676,2017-04-23,,2017,04,23
12677,2017-04-24,650.65,2017,04,24
12678,2017-04-25,653.71,2017,04,25
12679,2017-04-26,660.04,2017,04,26
12680,2017-04-27,665.35,2017,04,27
12681,2017-04-28,664.28,2017,04,28
12682,2017-04-29,,2017,04,29
12683,2017-04-30,,2017,04,30
12684,2017-05-01,,2017,05,01
12685,2017-05-02,665.41,2017,05,02
12686,2017-05-03,666.95,2017,05,03
12687,2017-05-04,668.98,2017,05,04
12688,2017-05-05,673.89,2017,05,05
12689,2017-05-06,,2017,05,06
12690,2017-05-07,,2017,05,07
12691,2017-05-08,674.88,2017,05,08
12692,2017-05-09,676.32,2017,05,09
12693,2017-05-10,679.05,2017,05,10
12694,2017-05-11,672.92,2017,05,11
12695,2017-05-12,671.55,2017,05,12
12696,2017-05-13,,2017,05,13
12697,2017-05-14,,2017,05,14
12698,2017-05-15,671.03,2017,05,15
12699,2017-05-16,668.03,2017,05,16
12700,2017-05-17,666.26,2017,05,17
12701,2017-05-18,668.62,2017,05,18
12702,2017-05-19,675.8,2017,05,19
12703,2017-05-20,,2017,05,20
12704,2017-05-21,,2017,05,21
12705,2017-05-22,670.3,2017,05,22
12706,2017-05-23,668.21,2017,05,23
12707,2017-05-24,672.4,2017,05,24
12708,2017-05-25,674.27,2017,05,25
12709,2017-05-26,669.42,2017,05,26
12710,2017-05-27,,2017,05,27
12711,2017-05-28,,2017,05,28
12712,2017-05-29,670.25,2017,05,29
12713,2017-05-30,674.02,2017,05,30
12714,2017-05-31,675.31,2017,05,31
12715,2017-06-01,672.35,2017,06,01
12716,2017-06-02,672.37,2017,06,02
12717,2017-06-03,,2017,06,03
12718,2017-06-04,,2017,06,04
12719,2017-06-05,670.41,2017,06,05
12720,2017-06-06,668.89,2017,06,06
12721,2017-06-07,668.7,2017,06,07
12722,2017-06-08,668.36,2017,06,08
12723,2017-06-09,666.28,2017,06,09
12724,2017-06-10,,2017,06,10
12725,2017-06-11,,2017,06,11
12726,2017-06-12,664.47,2017,06,12
12727,2017-06-13,661.63,2017,06,13
12728,2017-06-14,662.19,2017,06,14
12729,2017-06-15,659.46,2017,06,15
12730,2017-06-16,665.23,2017,06,16
12731,2017-06-17,,2017,06,17
12732,2017-06-18,,2017,06,18
12733,2017-06-19,663.73,2017,06,19
12734,2017-06-20,662.47,2017,06,20
12735,2017-06-21,663.76,2017,06,21
12736,2017-06-22,664.54,2017,06,22
12737,2017-06-23,664.0,2017,06,23
12738,2017-06-24,,2017,06,24
12739,2017-06-25,,2017,06,25
12740,2017-06-26,,2017,06,26
12741,2017-06-27,661.72,2017,06,27
12742,2017-06-28,662.09,2017,06,28
12743,2017-06-29,662.36,2017,06,29
12744,2017-06-30,663.21,2017,06,30
12745,2017-07-01,,2017,07,01
12746,2017-07-02,,2017,07,02
12747,2017-07-03,664.29,2017,07,03
12748,2017-07-04,661.95,2017,07,04
12749,2017-07-05,663.36,2017,07,05
12750,2017-07-06,665.94,2017,07,06
12751,2017-07-07,666.22,2017,07,07
12752,2017-07-08,,2017,07,08
12753,2017-07-09,,2017,07,09
12754,2017-07-10,666.61,2017,07,10
12755,2017-07-11,666.53,2017,07,11
12756,2017-07-12,666.59,2017,07,12
12757,2017-07-13,663.46,2017,07,13
12758,2017-07-14,660.71,2017,07,14
12759,2017-07-15,,2017,07,15
12760,2017-07-16,,2017,07,16
12761,2017-07-17,658.18,2017,07,17
12762,2017-07-18,656.92,2017,07,18
12763,2017-07-19,656.01,2017,07,19
12764,2017-07-20,653.71,2017,07,20
12765,2017-07-21,651.56,2017,07,21
12766,2017-07-22,,2017,07,22
12767,2017-07-23,,2017,07,23
12768,2017-07-24,651.82,2017,07,24
12769,2017-07-25,650.65,2017,07,25
12770,2017-07-26,648.77,2017,07,26
12771,2017-07-27,648.75,2017,07,27
12772,2017-07-28,647.99,2017,07,28
12773,2017-07-29,,2017,07,29
12774,2017-07-30,,2017,07,30
12775,2017-07-31,651.58,2017,07,31
12776,2017-08-01,652.23,2017,08,01
12777,2017-08-02,651.93,2017,08,02
12778,2017-08-03,652.77,2017,08,03
12779,2017-08-04,650.17,2017,08,04
12780,2017-08-05,,2017,08,05
12781,2017-08-06,,2017,08,06
12782,2017-08-07,649.88,2017,08,07
12783,2017-08-08,650.52,2017,08,08
12784,2017-08-09,649.53,2017,08,09
12785,2017-08-10,649.5,2017,08,10
12786,2017-08-11,647.42,2017,08,11
12787,2017-08-12,,2017,08,12
12788,2017-08-13,,2017,08,13
12789,2017-08-14,647.77,2017,08,14
12790,2017-08-15,,2017,08,15
12791,2017-08-16,647.59,2017,08,16
12792,2017-08-17,645.86,2017,08,17
12793,2017-08-18,645.29,2017,08,18
12794,2017-08-19,,2017,08,19
12795,2017-08-20,,2017,08,20
12796,2017-08-21,646.57,2017,08,21
12797,2017-08-22,642.73,2017,08,22
12798,2017-08-23,641.47,2017,08,23
12799,2017-08-24,641.47,2017,08,24
12800,2017-08-25,638.64,2017,08,25
12801,2017-08-26,,2017,08,26
12802,2017-08-27,,2017,08,27
12803,2017-08-28,636.61,2017,08,28
12804,2017-08-29,630.33,2017,08,29
12805,2017-08-30,626.68,2017,08,30
12806,2017-08-31,628.36,2017,08,31
12807,2017-09-01,628.89,2017,09,01
12808,2017-09-02,,2017,09,02
12809,2017-09-03,,2017,09,03
12810,2017-09-04,624.2,2017,09,04
12811,2017-09-05,624.68,2017,09,05
12812,2017-09-06,621.55,2017,09,06
12813,2017-09-07,620.59,2017,09,07
12814,2017-09-08,615.58,2017,09,08
12815,2017-09-09,,2017,09,09
12816,2017-09-10,,2017,09,10
12817,2017-09-11,618.36,2017,09,11
12818,2017-09-12,621.69,2017,09,12
12819,2017-09-13,624.31,2017,09,13
12820,2017-09-14,626.12,2017,09,14
12821,2017-09-15,627.26,2017,09,15
12822,2017-09-16,,2017,09,16
12823,2017-09-17,,2017,09,17
12824,2017-09-18,,2017,09,18
12825,2017-09-19,,2017,09,19
12826,2017-09-20,625.53,2017,09,20
12827,2017-09-21,621.87,2017,09,21
12828,2017-09-22,623.94,2017,09,22
12829,2017-09-23,,2017,09,23
12830,2017-09-24,,2017,09,24
12831,2017-09-25,623.85,2017,09,25
12832,2017-09-26,628.37,2017,09,26
12833,2017-09-27,633.37,2017,09,27
12834,2017-09-28,638.28,2017,09,28
12835,2017-09-29,636.85,2017,09,29
12836,2017-09-30,,2017,09,30
12837,2017-10-01,,2017,10,01
12838,2017-10-02,637.93,2017,10,02
12839,2017-10-03,640.52,2017,10,03
12840,2017-10-04,635.79,2017,10,04
12841,2017-10-05,630.67,2017,10,05
12842,2017-10-06,628.84,2017,10,06
12843,2017-10-07,,2017,10,07
12844,2017-10-08,,2017,10,08
12845,2017-10-09,,2017,10,09
12846,2017-10-10,633.32,2017,10,10
12847,2017-10-11,628.8,2017,10,11
12848,2017-10-12,626.77,2017,10,12
12849,2017-10-13,624.99,2017,10,13
12850,2017-10-14,,2017,10,14
12851,2017-10-15,,2017,10,15
12852,2017-10-16,622.13,2017,10,16
12853,2017-10-17,619.68,2017,10,17
12854,2017-10-18,622.07,2017,10,18
12855,2017-10-19,625.03,2017,10,19
12856,2017-10-20,625.55,2017,10,20
12857,2017-10-21,,2017,10,21
12858,2017-10-22,,2017,10,22
12859,2017-10-23,628.68,2017,10,23
12860,2017-10-24,630.97,2017,10,24
12861,2017-10-25,631.96,2017,10,25
12862,2017-10-26,631.12,2017,10,26
12863,2017-10-27,,2017,10,27
12864,2017-10-28,,2017,10,28
12865,2017-10-29,,2017,10,29
12866,2017-10-30,629.62,2017,10,30
12867,2017-10-31,636.49,2017,10,31
12868,2017-11-01,,2017,11,01
12869,2017-11-02,636.8,2017,11,02
12870,2017-11-03,631.97,2017,11,03
12871,2017-11-04,,2017,11,04
12872,2017-11-05,,2017,11,05
12873,2017-11-06,630.81,2017,11,06
12874,2017-11-07,632.97,2017,11,07
12875,2017-11-08,633.72,2017,11,08
12876,2017-11-09,631.8,2017,11,09
12877,2017-11-10,631.46,2017,11,10
12878,2017-11-11,,2017,11,11
12879,2017-11-12,,2017,11,12
12880,2017-11-13,630.61,2017,11,13
12881,2017-11-14,632.43,2017,11,14
12882,2017-11-15,630.59,2017,11,15
12883,2017-11-16,631.9,2017,11,16
12884,2017-11-17,630.41,2017,11,17
12885,2017-11-18,,2017,11,18
12886,2017-11-19,,2017,11,19
12887,2017-11-20,629.21,2017,11,20
12888,2017-11-21,636.71,2017,11,21
12889,2017-11-22,635.72,2017,11,22
12890,2017-11-23,634.82,2017,11,23
12891,2017-11-24,634.23,2017,11,24
12892,2017-11-25,,2017,11,25
12893,2017-11-26,,2017,11,26
12894,2017-11-27,633.66,2017,11,27
12895,2017-11-28,635.8,2017,11,28
12896,2017-11-29,641.09,2017,11,29
12897,2017-11-30,642.41,2017,11,30
12898,2017-12-01,645.32,2017,12,01
12899,2017-12-02,,2017,12,02
12900,2017-12-03,,2017,12,03
12901,2017-12-04,648.78,2017,12,04
12902,2017-12-05,648.21,2017,12,05
12903,2017-12-06,652.52,2017,12,06
12904,2017-12-07,653.82,2017,12,07
12905,2017-12-08,,2017,12,08
12906,2017-12-09,,2017,12,09
12907,2017-12-10,,2017,12,10
12908,2017-12-11,655.27,2017,12,11
12909,2017-12-12,655.53,2017,12,12
12910,2017-12-13,655.74,2017,12,13
12911,2017-12-14,649.4,2017,12,14
12912,2017-12-15,641.05,2017,12,15
12913,2017-12-16,,2017,12,16
12914,2017-12-17,,2017,12,17
12915,2017-12-18,638.37,2017,12,18
12916,2017-12-19,622.86,2017,12,19
12917,2017-12-20,620.62,2017,12,20
12918,2017-12-21,620.58,2017,12,21
12919,2017-12-22,620.54,2017,12,22
12920,2017-12-23,,2017,12,23
12921,2017-12-24,,2017,12,24
12922,2017-12-25,,2017,12,25
12923,2017-12-26,622.11,2017,12,26
12924,2017-12-27,619.03,2017,12,27
12925,2017-12-28,616.58,2017,12,28
12926,2017-12-29,615.22,2017,12,29
12927,2017-12-30,,2017,12,30
12928,2017-12-31,,2017,12,31
