,Periodo,1.Dólar observado,year,mes,dia
8911,2007-01-01,,2007,01,01
8912,2007-01-02,532.39,2007,01,02
8913,2007-01-03,534.42,2007,01,03
8914,2007-01-04,538.22,2007,01,04
8915,2007-01-05,540.69,2007,01,05
8916,2007-01-06,,2007,01,06
8917,2007-01-07,,2007,01,07
8918,2007-01-08,540.41,2007,01,08
8919,2007-01-09,543.15,2007,01,09
8920,2007-01-10,542.27,2007,01,10
8921,2007-01-11,543.29,2007,01,11
8922,2007-01-12,538.27,2007,01,12
8923,2007-01-13,,2007,01,13
8924,2007-01-14,,2007,01,14
8925,2007-01-15,539.74,2007,01,15
8926,2007-01-16,540.38,2007,01,16
8927,2007-01-17,542.59,2007,01,17
8928,2007-01-18,542.75,2007,01,18
8929,2007-01-19,540.98,2007,01,19
8930,2007-01-20,,2007,01,20
8931,2007-01-21,,2007,01,21
8932,2007-01-22,541.54,2007,01,22
8933,2007-01-23,540.1,2007,01,23
8934,2007-01-24,540.84,2007,01,24
8935,2007-01-25,539.05,2007,01,25
8936,2007-01-26,538.88,2007,01,26
8937,2007-01-27,,2007,01,27
8938,2007-01-28,,2007,01,28
8939,2007-01-29,542.12,2007,01,29
8940,2007-01-30,543.96,2007,01,30
8941,2007-01-31,545.18,2007,01,31
8942,2007-02-01,544.49,2007,02,01
8943,2007-02-02,543.07,2007,02,02
8944,2007-02-03,,2007,02,03
8945,2007-02-04,,2007,02,04
8946,2007-02-05,546.31,2007,02,05
8947,2007-02-06,547.07,2007,02,06
8948,2007-02-07,547.24,2007,02,07
8949,2007-02-08,548.67,2007,02,08
8950,2007-02-09,548.22,2007,02,09
8951,2007-02-10,,2007,02,10
8952,2007-02-11,,2007,02,11
8953,2007-02-12,545.84,2007,02,12
8954,2007-02-13,546.43,2007,02,13
8955,2007-02-14,543.94,2007,02,14
8956,2007-02-15,540.67,2007,02,15
8957,2007-02-16,539.07,2007,02,16
8958,2007-02-17,,2007,02,17
8959,2007-02-18,,2007,02,18
8960,2007-02-19,540.04,2007,02,19
8961,2007-02-20,539.58,2007,02,20
8962,2007-02-21,539.06,2007,02,21
8963,2007-02-22,539.69,2007,02,22
8964,2007-02-23,536.21,2007,02,23
8965,2007-02-24,,2007,02,24
