,Periodo,1.Dólar observado,year,mes,dia
6338,1999-12-16,537.08,1999,12,16
6339,1999-12-17,536.29,1999,12,17
6340,1999-12-18,,1999,12,18
6341,1999-12-19,,1999,12,19
6342,1999-12-20,535.56,1999,12,20
6343,1999-12-21,536.64,1999,12,21
6344,1999-12-22,537.23,1999,12,22
6345,1999-12-23,537.77,1999,12,23
6346,1999-12-24,534.43,1999,12,24
6347,1999-12-25,,1999,12,25
6348,1999-12-26,,1999,12,26
6349,1999-12-27,534.19,1999,12,27
6350,1999-12-28,531.22,1999,12,28
6351,1999-12-29,530.44,1999,12,29
6352,1999-12-30,527.7,1999,12,30
6353,1999-12-31,,1999,12,31
