,Periodo,1.Dólar observado,year,mes,dia
13740,2020-03-22,,2020,03,22
13741,2020-03-23,851.01,2020,03,23
13742,2020-03-24,861.07,2020,03,24
13743,2020-03-25,847.04,2020,03,25
13744,2020-03-26,843.96,2020,03,26
13745,2020-03-27,836.05,2020,03,27
13746,2020-03-28,,2020,03,28
13747,2020-03-29,,2020,03,29
13748,2020-03-30,835.23,2020,03,30
13749,2020-03-31,846.3,2020,03,31
13750,2020-04-01,852.03,2020,04,01
13751,2020-04-02,863.81,2020,04,02
13752,2020-04-03,861.89,2020,04,03
13753,2020-04-04,,2020,04,04
13754,2020-04-05,,2020,04,05
13755,2020-04-06,863.99,2020,04,06
13756,2020-04-07,853.91,2020,04,07
13757,2020-04-08,842.05,2020,04,08
13758,2020-04-09,851.9,2020,04,09
13759,2020-04-10,,2020,04,10
13760,2020-04-11,,2020,04,11
13761,2020-04-12,,2020,04,12
13762,2020-04-13,839.49,2020,04,13
13763,2020-04-14,844.57,2020,04,14
13764,2020-04-15,848.63,2020,04,15
13765,2020-04-16,859.31,2020,04,16
13766,2020-04-17,852.52,2020,04,17
13767,2020-04-18,,2020,04,18
13768,2020-04-19,,2020,04,19
13769,2020-04-20,849.45,2020,04,20
13770,2020-04-21,856.23,2020,04,21
13771,2020-04-22,862.06,2020,04,22
13772,2020-04-23,856.51,2020,04,23
13773,2020-04-24,858.87,2020,04,24
13774,2020-04-25,,2020,04,25
13775,2020-04-26,,2020,04,26
13776,2020-04-27,859.95,2020,04,27
13777,2020-04-28,856.76,2020,04,28
13778,2020-04-29,850.41,2020,04,29
13779,2020-04-30,836.62,2020,04,30
13780,2020-05-01,,2020,05,01
13781,2020-05-02,,2020,05,02
13782,2020-05-03,,2020,05,03
13783,2020-05-04,837.92,2020,05,04
13784,2020-05-05,838.74,2020,05,05
13785,2020-05-06,832.84,2020,05,06
13786,2020-05-07,839.08,2020,05,07
13787,2020-05-08,836.27,2020,05,08
13788,2020-05-09,,2020,05,09
13789,2020-05-10,,2020,05,10
13790,2020-05-11,827.65,2020,05,11
13791,2020-05-12,826.05,2020,05,12
13792,2020-05-13,821.88,2020,05,13
13793,2020-05-14,820.38,2020,05,14
13794,2020-05-15,822.93,2020,05,15
13795,2020-05-16,,2020,05,16
13796,2020-05-17,,2020,05,17
13797,2020-05-18,823.86,2020,05,18
13798,2020-05-19,820.65,2020,05,19
13799,2020-05-20,819.08,2020,05,20
13800,2020-05-21,,2020,05,21
13801,2020-05-22,806.17,2020,05,22
13802,2020-05-23,,2020,05,23
13803,2020-05-24,,2020,05,24
13804,2020-05-25,805.75,2020,05,25
13805,2020-05-26,803.74,2020,05,26
13806,2020-05-27,802.1,2020,05,27
13807,2020-05-28,816.47,2020,05,28
13808,2020-05-29,812.74,2020,05,29
13809,2020-05-30,,2020,05,30
13810,2020-05-31,,2020,05,31
13811,2020-06-01,806.32,2020,06,01
13812,2020-06-02,796.46,2020,06,02
13813,2020-06-03,782.86,2020,06,03
13814,2020-06-04,769.13,2020,06,04
13815,2020-06-05,775.58,2020,06,05
13816,2020-06-06,,2020,06,06
13817,2020-06-07,,2020,06,07
13818,2020-06-08,764.97,2020,06,08
13819,2020-06-09,769.26,2020,06,09
13820,2020-06-10,771.96,2020,06,10
13821,2020-06-11,767.93,2020,06,11
13822,2020-06-12,784.65,2020,06,12
13823,2020-06-13,,2020,06,13
13824,2020-06-14,,2020,06,14
13825,2020-06-15,790.73,2020,06,15
13826,2020-06-16,796.87,2020,06,16
13827,2020-06-17,779.1,2020,06,17
13828,2020-06-18,798.53,2020,06,18
13829,2020-06-19,812.19,2020,06,19
13830,2020-06-20,,2020,06,20
13831,2020-06-21,,2020,06,21
13832,2020-06-22,817.33,2020,06,22
13833,2020-06-23,816.02,2020,06,23
13834,2020-06-24,817.9,2020,06,24
13835,2020-06-25,820.68,2020,06,25
13836,2020-06-26,813.25,2020,06,26
13837,2020-06-27,,2020,06,27
13838,2020-06-28,,2020,06,28
13839,2020-06-29,,2020,06,29
13840,2020-06-30,816.36,2020,06,30
13841,2020-07-01,821.23,2020,07,01
13842,2020-07-02,816.29,2020,07,02
13843,2020-07-03,803.98,2020,07,03
13844,2020-07-04,,2020,07,04
13845,2020-07-05,,2020,07,05
13846,2020-07-06,801.46,2020,07,06
13847,2020-07-07,798.79,2020,07,07
13848,2020-07-08,793.88,2020,07,08
13849,2020-07-09,786.18,2020,07,09
13850,2020-07-10,781.74,2020,07,10
13851,2020-07-11,,2020,07,11
13852,2020-07-12,,2020,07,12
13853,2020-07-13,790.82,2020,07,13
13854,2020-07-14,788.22,2020,07,14
13855,2020-07-15,787.87,2020,07,15
13856,2020-07-16,,2020,07,16
13857,2020-07-17,787.5,2020,07,17
13858,2020-07-18,,2020,07,18
13859,2020-07-19,,2020,07,19
13860,2020-07-20,787.26,2020,07,20
13861,2020-07-21,786.04,2020,07,21
13862,2020-07-22,777.66,2020,07,22
13863,2020-07-23,769.06,2020,07,23
13864,2020-07-24,767.17,2020,07,24
13865,2020-07-25,,2020,07,25
13866,2020-07-26,,2020,07,26
13867,2020-07-27,768.63,2020,07,27
13868,2020-07-28,768.81,2020,07,28
13869,2020-07-29,767.82,2020,07,29
13870,2020-07-30,759.18,2020,07,30
13871,2020-07-31,754.45,2020,07,31
13872,2020-08-01,,2020,08,01
13873,2020-08-02,,2020,08,02
13874,2020-08-03,757.06,2020,08,03
13875,2020-08-04,761.34,2020,08,04
13876,2020-08-05,767.98,2020,08,05
13877,2020-08-06,774.82,2020,08,06
13878,2020-08-07,777.18,2020,08,07
13879,2020-08-08,,2020,08,08
13880,2020-08-09,,2020,08,09
13881,2020-08-10,784.28,2020,08,10
13882,2020-08-11,796.58,2020,08,11
13883,2020-08-12,793.61,2020,08,12
13884,2020-08-13,792.69,2020,08,13
13885,2020-08-14,793.32,2020,08,14
13886,2020-08-15,,2020,08,15
13887,2020-08-16,,2020,08,16
13888,2020-08-17,796.73,2020,08,17
13889,2020-08-18,803.4,2020,08,18
13890,2020-08-19,796.23,2020,08,19
13891,2020-08-20,784.25,2020,08,20
13892,2020-08-21,785.84,2020,08,21
13893,2020-08-22,,2020,08,22
13894,2020-08-23,,2020,08,23
13895,2020-08-24,790.88,2020,08,24
13896,2020-08-25,786.17,2020,08,25
13897,2020-08-26,784.44,2020,08,26
13898,2020-08-27,786.91,2020,08,27
13899,2020-08-28,784.27,2020,08,28
13900,2020-08-29,,2020,08,29
13901,2020-08-30,,2020,08,30
13902,2020-08-31,779.92,2020,08,31
13903,2020-09-01,776.46,2020,09,01
13904,2020-09-02,770.59,2020,09,02
13905,2020-09-03,771.45,2020,09,03
13906,2020-09-04,773.71,2020,09,04
13907,2020-09-05,,2020,09,05
13908,2020-09-06,,2020,09,06
13909,2020-09-07,773.76,2020,09,07
13910,2020-09-08,773.24,2020,09,08
13911,2020-09-09,776.65,2020,09,09
13912,2020-09-10,767.87,2020,09,10
13913,2020-09-11,764.99,2020,09,11
13914,2020-09-12,,2020,09,12
13915,2020-09-13,,2020,09,13
13916,2020-09-14,768.34,2020,09,14
13917,2020-09-15,767.01,2020,09,15
13918,2020-09-16,760.01,2020,09,16
13919,2020-09-17,761.54,2020,09,17
13920,2020-09-18,,2020,09,18
13921,2020-09-19,,2020,09,19
13922,2020-09-20,,2020,09,20
13923,2020-09-21,764.34,2020,09,21
13924,2020-09-22,772.83,2020,09,22
13925,2020-09-23,773.4,2020,09,23
13926,2020-09-24,781.44,2020,09,24
13927,2020-09-25,788.02,2020,09,25
13928,2020-09-26,,2020,09,26
13929,2020-09-27,,2020,09,27
13930,2020-09-28,787.15,2020,09,28
13931,2020-09-29,784.19,2020,09,29
13932,2020-09-30,784.46,2020,09,30
13933,2020-10-01,788.15,2020,10,01
13934,2020-10-02,785.04,2020,10,02
13935,2020-10-03,,2020,10,03
13936,2020-10-04,,2020,10,04
13937,2020-10-05,790.81,2020,10,05
13938,2020-10-06,794.34,2020,10,06
13939,2020-10-07,797.35,2020,10,07
13940,2020-10-08,795.05,2020,10,08
13941,2020-10-09,797.25,2020,10,09
13942,2020-10-10,,2020,10,10
13943,2020-10-11,,2020,10,11
13944,2020-10-12,,2020,10,12
13945,2020-10-13,796.05,2020,10,13
13946,2020-10-14,797.66,2020,10,14
13947,2020-10-15,798.56,2020,10,15
13948,2020-10-16,801.91,2020,10,16
13949,2020-10-17,,2020,10,17
13950,2020-10-18,,2020,10,18
13951,2020-10-19,795.68,2020,10,19
13952,2020-10-20,788.27,2020,10,20
13953,2020-10-21,786.66,2020,10,21
13954,2020-10-22,784.07,2020,10,22
13955,2020-10-23,781.41,2020,10,23
13956,2020-10-24,,2020,10,24
13957,2020-10-25,,2020,10,25
13958,2020-10-26,777.72,2020,10,26
13959,2020-10-27,779.57,2020,10,27
13960,2020-10-28,772.05,2020,10,28
13961,2020-10-29,775.56,2020,10,29
13962,2020-10-30,770.45,2020,10,30
13963,2020-10-31,,2020,10,31
13964,2020-11-01,,2020,11,01
13965,2020-11-02,771.92,2020,11,02
13966,2020-11-03,769.17,2020,11,03
13967,2020-11-04,758.53,2020,11,04
13968,2020-11-05,757.16,2020,11,05
13969,2020-11-06,752.01,2020,11,06
13970,2020-11-07,,2020,11,07
13971,2020-11-08,,2020,11,08
13972,2020-11-09,759.25,2020,11,09
13973,2020-11-10,753.75,2020,11,10
13974,2020-11-11,760.9,2020,11,11
13975,2020-11-12,757.42,2020,11,12
13976,2020-11-13,757.43,2020,11,13
13977,2020-11-14,,2020,11,14
13978,2020-11-15,,2020,11,15
13979,2020-11-16,766.7,2020,11,16
13980,2020-11-17,767.86,2020,11,17
13981,2020-11-18,767.05,2020,11,18
13982,2020-11-19,758.1,2020,11,19
13983,2020-11-20,758.62,2020,11,20
13984,2020-11-21,,2020,11,21
13985,2020-11-22,,2020,11,22
13986,2020-11-23,761.55,2020,11,23
13987,2020-11-24,765.96,2020,11,24
13988,2020-11-25,772.83,2020,11,25
13989,2020-11-26,771.68,2020,11,26
13990,2020-11-27,766.0,2020,11,27
13991,2020-11-28,,2020,11,28
13992,2020-11-29,,2020,11,29
13993,2020-11-30,766.69,2020,11,30
13994,2020-12-01,767.29,2020,12,01
13995,2020-12-02,760.16,2020,12,02
13996,2020-12-03,755.34,2020,12,03
13997,2020-12-04,752.03,2020,12,04
13998,2020-12-05,,2020,12,05
13999,2020-12-06,,2020,12,06
14000,2020-12-07,747.61,2020,12,07
14001,2020-12-08,,2020,12,08
14002,2020-12-09,744.82,2020,12,09
14003,2020-12-10,739.45,2020,12,10
14004,2020-12-11,738.17,2020,12,11
14005,2020-12-12,,2020,12,12
14006,2020-12-13,,2020,12,13
14007,2020-12-14,733.55,2020,12,14
14008,2020-12-15,731.58,2020,12,15
14009,2020-12-16,734.23,2020,12,16
14010,2020-12-17,735.09,2020,12,17
14011,2020-12-18,723.44,2020,12,18
14012,2020-12-19,,2020,12,19
14013,2020-12-20,,2020,12,20
14014,2020-12-21,723.85,2020,12,21
14015,2020-12-22,730.7,2020,12,22
14016,2020-12-23,728.96,2020,12,23
14017,2020-12-24,716.25,2020,12,24
14018,2020-12-25,,2020,12,25
14019,2020-12-26,,2020,12,26
14020,2020-12-27,,2020,12,27
14021,2020-12-28,710.26,2020,12,28
14022,2020-12-29,710.64,2020,12,29
14023,2020-12-30,711.24,2020,12,30
14024,2020-12-31,,2020,12,31
